;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
76;61870160;07/06/2006;05:39 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.12983549708582, -87.96236637131426];6140 N 40TH ST
77;61870161;07/06/2006;05:42 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.11053941326679, -87.9750338280341];5116 N 50TH ST
78;61870176;07/06/2006;06:47 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09318149567216, -87.93531255107045];1937 W HOPE AV
79;61870177;07/06/2006;06:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.096859453257395, -87.93237197155058];1714 W CONGRESS ST
80;61860061;07/05/2006;08:04 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10351961226846, -87.94167162479059];4749 N 24TH ST
81;61860063;07/05/2006;08:17 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09424113627446, -87.94682386799605];4264 N 27TH ST
82;61860071;07/05/2006;09:00 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.111313664723866, -87.9737963280341];5154 N 49TH ST
83;61860104;07/05/2006;10:50 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.14842053173898, -87.95962375145709];3815 W GOOD HOPE RD #5
84;61860138;07/05/2006;10:37 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.13316951341712, -87.96874113918865];4505 W WOOLWORTH AV
85;61860156;07/05/2006;02:23 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.13927591035258, -87.97567434246082];6682 N 51ST ST
86;61860174;07/05/2006;04:15 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.12551675437129, -87.95735862479059];5933 N 36TH ST
87;61860180;07/05/2006;04:32 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10465405245543, -87.93288485746447];4800 N 18TH ST
88;61860226;07/05/2006;07:06 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.129861255409544, -87.95230882240634];6201 N TEUTONIA AV
89;61860264;07/05/2006;10:10 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09467907975007, -87.92575041101829];4300 N GREEN BAY AV
90;61850018;07/04/2006;01:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.090431652877115, -87.93917835376055];4030 N TEUTONIA AV
91;61850091;07/04/2006;12:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10648844539532, -87.96157705606011];3900 W STARK ST
92;61850097;07/04/2006;10:54 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.110062413266775, -87.97504583524747];5080 N 50TH ST
93;61850134;07/04/2006;03:40 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08961650764606, -87.93347341326678];1802 W CAPITOL DR
94;61840068;07/03/2006;09:27 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.090280727451095, -87.934411092042];4029 N 19TH ST
95;61840158;07/03/2006;04:02 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09052282653357, -87.93314341185312];4042 N 18TH ST
96;61820060;07/01/2006;08:25 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.11191645325738, -87.95665308090484];3500 W VILLARD AV
97;61820100;07/01/2006;11:52 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.09217185873389, -87.9242917653069];4122 N GREEN BAY AV
98;62120051;07/31/2006;07:34 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06801949321932, -87.97939183236194];5220 W CENTER ST
99;62120068;07/31/2006;07:08 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.02960946378898, -88.00826433527612];7620 W DIXON ST
100;62120136;07/31/2006;11:28 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.061984580904834, -87.9798654190665];2360 N 53RD ST
101;62120200;07/31/2006;03:35 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03424073466445, -87.96641500288553];318 N 42ND ST
102;62110142;07/30/2006;05:30 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.05071636081135, -87.9747596281088];1523 N 49TH ST
103;62110205;07/30/2006;10:16 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.026326832361946, -87.99492912479059];527 S 66TH ST
104;62100114;07/29/2006;11:39 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.036977489035735, -87.96438868875853];533 N 40TH ST
105;62090043;07/28/2006;08:37 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.089878495672174, -87.99996133236193];7015 W CAPITOL DR
106;62090066;07/28/2006;10:25 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04362145043011, -87.97366044950648];4831 W STATE ST
107;62080056;07/27/2006;09:15 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08876866472389, -87.99938235356932];3946 N 70TH ST
108;62080206;07/27/2006;07:38 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.028781976348085, -87.97877566764105];100 N MITCHELL BL
109;62070060;07/26/2006;08:04 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03767047013694, -87.9833835];5619 W MICHIGAN ST
110;62070066;07/26/2006;08:22 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03346644383587, -88.03118077186583];307 N 95TH ST
111;62070072;07/26/2006;08:06 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.041224495672175, -87.98381031404007];5613 W VALLEY FORGE DR #1
112;62070096;07/26/2006;09:56 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.058195832361946, -87.98415286078269];2146 N 57TH ST
113;62070139;07/26/2006;01:35 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03710626533555, -87.9844763534824];521 N HAWLEY RD
114;62060068;07/25/2006;09:50 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.04885550764606, -87.97335258090484];4726 W VLIET ST
115;62060132;07/25/2006;02:16 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.088044485140585, -88.0051005];7407 W MELVINA ST
116;62050072;07/24/2006;10:06 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.0539474970858, -87.97751635688755];1746 N 51ST ST
117;62050075;07/24/2006;11:13 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06839760357952, -87.98561553290538];5815 W APPLETON AV
118;62050186;07/24/2006;07:07 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.061177843461444, -87.98643313954192];2325 N 59TH ST
119;62030007;07/22/2006;12:23 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.02983674854292, -88.00594538631792];218 S 75TH ST
120;62030054;07/22/2006;07:15 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.02892800000001, -88.00084907040191];317 S 71ST ST
121;62020006;07/21/2006;12:47 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08673273743442, -88.00166547824435];7177 W APPLETON AV
122;62020159;07/21/2006;04:31 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.064635784667026, -87.98074843865777];5330 W LISBON AV
123;62020206;07/21/2006;07:55 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08386358090485, -87.98828641185312];3612 N 61ST ST
124;62010053;07/20/2006;07:47 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.02883816763807, -87.99615859925535];233 S 67TH ST
125;62010084;07/20/2006;09:52 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.02538200000001, -87.99609391185312];626 S 67TH ST
126;62010099;07/20/2006;08:55 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.05618033527614, -87.97472959925535];2009 N 49TH ST #LOWER
127;62010100;07/20/2006;09:25 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03848564382947, -88.02490945937508];9012 W WISCONSIN AV
128;62010140;07/20/2006;02:17 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.087847616971665, -88.00256779949778];7255 W APPLETON AV
129;62010181;07/20/2006;05:08 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08269550764606, -87.992532];6400 W KEEFE AVENUE PK
130;62000138;07/19/2006;02:51 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07291312683941, -87.98316033668976];2957 N 56TH ST
131;62000184;07/19/2006;05:50 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.05608983236195, -87.98752539353127];2000 N 60TH ST
132;61980125;07/17/2006;03:30 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07584474854292, -87.98308010646872];3123 N 56TH ST
133;61970148;07/16/2006;02:42 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07353938539908, -87.97743053323909];5100 W CHAMBERS ST
134;61960096;07/15/2006;12:31 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.06497241326679, -87.97864388631791];2530 N 52ND ST
135;61960164;07/15/2006;07:23 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.032825, -87.99607242959809];166 N 67TH ST
136;61960167;07/15/2006;07:40 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04793599999999, -87.97139962089544];1317 N 46TH ST
137;61950130;07/14/2006;04:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08677539155386, -88.0071370927723];3826 N 76TH ST
138;61950151;07/14/2006;05:57 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0265694970858, -87.99236341185313];514 S 64TH ST
139;61950168;07/14/2006;06:51 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0847592450518, -88.00009673166333];7025 W APPLETON AV
140;61940002;07/13/2006;12:13 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06953903802871, -87.98627439353127];2772 N 59TH ST
141;61940046;07/13/2006;08:04 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.05785383236193, -87.98302238631791];2130 N 56TH ST
142;61930096;07/12/2006;11:08 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.06071149321932, -87.98137216763806];5428 W NORTH AV
143;61930111;07/12/2006;11:46 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.033916460470756, -87.99577268595992];6640 W MT VERNON AV
144;61920060;07/11/2006;08:13 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03762130835593, -87.95903106434238];603 N 36TH ST
145;61920114;07/11/2006;12:21 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.043579612268445, -87.97104812147236];1059 N 46TH ST
146;61920171;07/11/2006;04:19 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.049291405505166, -87.98020870552253];5300 W VLIET ST
147;61910085;07/10/2006;10:01 AM;3.0;THEFT FROM BUILDING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;[43.044430593341005, -87.97708574147377];5061 W STATE ST
148;61910105;07/10/2006;12:53 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06800654674262, -87.98551127699231];5801 W CENTER ST
149;61910149;07/10/2006;04:17 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.067927781176586, -87.98164839264695];5409 W CENTER ST
150;61890070;07/08/2006;10:09 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.030499, -87.9807454];101 N MITCHELL BL
151;61870140;07/06/2006;03:43 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07546237880373, -88.00254245483148];7216 W BURLEIGH ST
152;61870150;07/06/2006;04:37 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08772558673323, -87.98958163200395];3867 N 62ND ST
153;61870198;07/06/2006;09:14 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03350434976731, -88.03119814541775];313 N 95TH ST
154;61860107;07/05/2006;11:12 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07283142492355, -88.00238854818491];2951 N 72ND ST
155;61860114;07/05/2006;11:37 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07997863563929, -87.995948164465];6700 W APPLETON AV
156;61850078;07/04/2006;10:34 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.082492481245446, -87.99143047446478];6307 W KEEFE AVENUE PK
157;61850079;07/04/2006;10:50 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03972653563411, -87.97882058381903];5203 W WELLS ST
158;61850081;07/04/2006;10:59 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03972854674262, -87.97893308381903];5201 W WELLS ST
159;61850100;07/04/2006;12:44 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.04794466472387, -87.97022386799604];1320 N 45TH ST
160;61850132;07/04/2006;03:33 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08451823972817, -88.00405373972816];7300 W NASH ST
161;61840073;07/03/2006;10:01 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.028684999999996, -88.02594011757722];9148 W CHESTER ST
162;61840174;07/03/2006;05:03 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06996816763808, -87.98419485356932];2802 N 57TH ST
163;61840207;07/03/2006;06:50 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06839760357952, -87.98561553290538];5815 W APPLETON AV
164;62120115;07/31/2006;10:59 AM;6.0;THEFT FROM MOTOR VEHICLE;;;;[42.98834690505607, -87.96091338976082];3731 W OKLAHOMA AV
165;62120141;07/31/2006;12:23 PM;6.0;THEFT FROM MOTOR VEHICLE;;;;[42.98296032620567, -87.96300549319632];3400 S 39TH ST
