Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
103330118;11/29/2010;03:12 PM;4.0;ALL OTHER LARCENY;;;;;5436 N 20TH ST
103330145;11/29/2010;02:21 PM;4.0;AGGRAVATED ASSAULT;;;;;5556A N 35TH ST
103330166;11/29/2010;06:52 PM;4.0;DISORDERLY CONDUCT;SIMPLE ASSAULT;;;;6945 N 41ST ST
103330171;11/29/2010;07:21 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4761 N 22ND ST
103330184;11/29/2010;07:24 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2406 W HAMPTON AV
103330203;11/29/2010;08:57 PM;7.0;ROBBERY;;;;;5029 N 41ST ST
103340006;11/29/2010;09:25 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4340 N 19TH PL
103320032;11/28/2010;04:30 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4129 N 13TH ST
103320044;11/28/2010;08:12 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5004 N 22ND ST
103320073;11/28/2010;12:45 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3100 W VILLARD AV
103320074;11/28/2010;12:10 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6034 N 37TH ST
103320093;11/28/2010;01:28 PM;5.0;SIMPLE ASSAULT;;;;;4539 N TEUTONIA AV #3
103320099;11/28/2010;02:01 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4061 N 13TH ST
103320103;11/28/2010;03:00 PM;7.0;SIMPLE ASSAULT;;;;;5110 N 49TH ST
103320121;11/28/2010;05:40 PM;7.0;AGGRAVATED ASSAULT;;;;;4930 N 38TH ST
103320135;11/28/2010;05:51 PM;4.0;ARSON;;;;;5772 N 32ND ST
103320144;11/28/2010;01:17 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6239 N TEUTONIA AV
103310023;11/27/2010;04:15 AM;4.0;SIMPLE ASSAULT;;;;;6108 N SHERMAN BL
103310050;11/27/2010;11:26 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4476 N 29TH ST
103310054;11/27/2010;11:54 AM;7.0;MOTOR VEHICLE THEFT;;;;;5163 N 31ST ST
103310056;11/27/2010;12:01 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;THEFT FROM MOTOR VEHICLE;;;;4549 N 29TH ST
103310103;11/27/2010;04:21 PM;4.0;PURSE SNATCHING;;;;;3333 W FLORIST AV
103310110;11/27/2010;05:15 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5228 N 34TH ST
103310134;11/27/2010;08:11 PM;4.0;SIMPLE ASSAULT;;;;;7061 N TEUTONIA AV #206
103310142;11/27/2010;08:57 PM;7.0;SIMPLE ASSAULT;;;;;5045 N HOPKINS ST #29
103300009;11/26/2010;01:04 AM;4.0;SIMPLE ASSAULT;;;;;6933 N TEUTONIA AV #3
103300016;11/26/2010;01:44 AM;7.0;ARSON;;;;;4610 W STARK ST
103300018;11/26/2010;02:18 AM;4.0;ROBBERY;;;;;6822 N DARIEN ST
103300038;11/26/2010;05:36 AM;7.0;ROBBERY;;;;;4859 N 37TH ST
103300055;11/26/2010;09:54 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4196 N 14TH ST
103300074;11/26/2010;11:56 AM;5.0;SIMPLE ASSAULT;;;;;4777 N 29TH ST
103300116;11/26/2010;03:41 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4440 N 25TH ST
103300137;11/26/2010;06:14 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4040 N 14TH ST
103300138;11/26/2010;05:54 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4225 N 16TH ST
103300162;11/26/2010;08:00 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2040 W CORNELL ST
103290023;11/25/2010;08:05 AM;7.0;SIMPLE ASSAULT;TRESPASSING;;;;4931 N 47TH ST
103290033;11/25/2010;08:56 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6837 N DARIEN ST #4
103290075;11/25/2010;08:00 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3900 W SHERIDAN AV
103280018;11/24/2010;04:46 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4177 N GREEN BAY AV
103280025;11/24/2010;07:51 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2030 W HAMPTON AV
103280036;11/24/2010;08:19 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4033 W DOUGLAS AV
103280066;11/24/2010;03:45 PM;4.0;AGGRAVATED ASSAULT;;;;;5478 N 42ND ST
103280092;11/24/2010;03:42 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3202 W FAIRMOUNT AV
103280105;11/24/2010;01:09 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4925 N 19TH ST
103280112;11/24/2010;04:48 PM;5.0;ROBBERY;;;;;1801 W OLIVE ST
103280137;11/24/2010;06:45 PM;4.0;SIMPLE ASSAULT;;;;;3001 W SILVER SPRING DR #107
103280143;11/24/2010;07:31 PM;4.0;ALL OTHER LARCENY;;;;;6069 N TEUTONIA AV
103280154;11/24/2010;09:32 PM;5.0;MOTOR VEHICLE THEFT;;;;;4240 N GREEN BAY AV
103280172;11/24/2010;11:13 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;5049N 35TH ST
103270039;11/23/2010;08:58 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;1810 W FAIRMOUNT AV
103270046;11/23/2010;10:04 AM;4.0;MOTOR VEHICLE THEFT;;;;;3800 W VILLARD AV
103270107;11/23/2010;07:04 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4831 N 26TH ST
103270149;11/23/2010;07:18 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5131 N 42ND ST
103270157;11/23/2010;03:37 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4006-B W GOOD HOPE RD
103270217;11/23/2010;10:23 PM;7.0;ROBBERY;;;;;4320 W EGGERT PL
103260018;11/22/2010;01:26 AM;5.0;MOTOR VEHICLE THEFT;;;;;4120 N 27TH ST
103260061;11/22/2010;11:28 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5249 N 37TH ST
103260064;11/22/2010;11:41 AM;7.0;MOTOR VEHICLE THEFT;;;;;5110 W HAMPTON AV
103260069;11/22/2010;12:14 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3000 W CAPITOL DR
103260086;11/22/2010;01:39 PM;5.0;MOTOR VEHICLE THEFT;;;;;4565 N 21ST ST
103260139;11/22/2010;02:38 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4730 N 31ST ST
103260159;11/22/2010;07:10 PM;7.0;ROBBERY;;;;;4811 N TEUTONIA AV
103260176;11/22/2010;08:59 PM;7.0;MOTOR VEHICLE THEFT;;;;;4825 N 25TH ST
103270011;11/22/2010;10:58 PM;5.0;ROBBERY;;;;;2400 W CAPITOL DR
103250030;11/21/2010;02:35 AM;;HOMICIDE;;;;;3523 W VILLARD AV
103250131;11/21/2010;07:30 PM;7.0;MOTOR VEHICLE THEFT;;;;;2000 W HAMPTON AV
103250150;11/21/2010;08:37 PM;4.0;SIMPLE ASSAULT;;;;;3118 W THURSTON AV
103250151;11/21/2010;08:31 PM;5.0;SIMPLE ASSAULT;;;;;4275 N 27TH ST #3
103250172;11/21/2010;11:28 PM;7.0;MOTOR VEHICLE THEFT;;;;;4852 N 22ND ST
103240009;11/20/2010;01:09 AM;7.0;SIMPLE ASSAULT;;;;;4814 W HAMPTON AV
103240025;11/20/2010;02:06 AM;5.0;AGGRAVATED ASSAULT;;;;;4505 N 29TH ST
103240033;11/20/2010;05:48 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4881 N 27TH ST
103240034;11/20/2010;06:24 AM;5.0;SIMPLE ASSAULT;;;;;4041 N 23RD ST
103240045;11/20/2010;07:58 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4277 N TEUTONIA AV #2
103240131;11/20/2010;06:55 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;3818 W HAMPTON AV
103240135;11/20/2010;05:58 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2900 W HAMPTON AV
103240146;11/20/2010;07:48 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1950 W CONGRESS ST
103240147;11/20/2010;08:01 PM;4.0;ROBBERY;;;;;4122 W FLORIST AV
103240152;11/20/2010;08:00 PM;4.0;ROBBERY;;;;;6811 N TEUTONIA AV
103240168;11/20/2010;10:52 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4305 N 17TH ST
103250011;11/20/2010;11:13 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4903 N 19TH PL
103230005;11/19/2010;07:00 AM;4.0;ROBBERY;;;;;1876 W SHERIDAN AV
103230009;11/19/2010;01:54 AM;4.0;SIMPLE ASSAULT;;;;;5308 N 38TH ST
103230012;11/19/2010;03:42 AM;4.0;SIMPLE ASSAULT;;;;;5525 N 41ST ST
103230038;11/19/2010;08:23 AM;5.0;ARSON;;;;;4150 N 22ND ST
103230050;11/19/2010;11:21 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2335 W ATKINSON AV
103230067;11/19/2010;11:38 AM;5.0;MOTOR VEHICLE THEFT;;;;;4730 N TEUTONIA AV
103230071;11/19/2010;07:39 AM;5.0;ROBBERY;;;;;1925 W HOPE AV
103230072;11/19/2010;07:39 AM;5.0;ROBBERY;;;;;4103 N 19TH ST
103230074;11/19/2010;12:50 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1900 W FIEBRANTZ AV
103230080;11/19/2010;07:39 AM;5.0;ROBBERY;;;;;4006 N 19TH ST
103230092;11/19/2010;01:59 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3818 W CLINTON AV
103230150;11/19/2010;05:56 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4057 N 26TH ST
103230159;11/19/2010;08:34 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4567 N 23RD ST
103230180;11/19/2010;11:26 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4734 N 29TH ST
103230182;11/19/2010;10:41 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5375 N 37TH ST
103230185;11/19/2010;07:08 PM;5.0;ALL OTHER LARCENY;;;;;4115 N TEUTONIA AV
103240005;11/19/2010;10:17 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4450 N 25TH ST
103210116;11/18/2010;04:05 PM;4.0;THEFT FROM BUILDING;;;;;5320 N 39TH ST #LOWER
103220010;11/18/2010;01:32 AM;7.0;MOTOR VEHICLE THEFT;;;;;2030 W HAMPTON AV
103220019;11/18/2010;02:34 AM;3.0;AGGRAVATED ASSAULT;;;;;4480 N 20TH ST
103220027;11/18/2010;05:25 AM;4.0;SIMPLE ASSAULT;;;;;5640 N 37TH ST
103220082;11/18/2010;09:41 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4195 N 19TH ST
103220097;11/18/2010;02:06 PM;5.0;SIMPLE ASSAULT;;;;;4195 N 19TH ST
103220112;11/18/2010;05:08 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4905 N 48TH ST
103220114;11/18/2010;05:38 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;1610 W CONGRESS ST
103220132;11/18/2010;06:54 PM;5.0;AGGRAVATED ASSAULT;DISORDERLY CONDUCT;;;;4512 N 27TH ST #302
103210016;11/17/2010;01:43 AM;5.0;AGGRAVATED ASSAULT;;;;;4569 N TEUTONIA AV
103210075;11/17/2010;01:58 PM;5.0;MOTOR VEHICLE THEFT;;;;;2040 W CORNELL ST
103210109;11/17/2010;05:09 PM;4.0;ALL OTHER LARCENY;;;;;5234 N TEUTONIA AV
103210127;11/17/2010;04:28 PM;3.0;AGGRAVATED ASSAULT;;;;;2024 W ATKINSON AV #5
103210136;11/17/2010;05:47 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5466 N 42ND ST
103210149;11/17/2010;04:39 PM;7.0;AGGRAVATED ASSAULT;;;;;4102 W FAIRMOUNT AV #3
103210174;11/17/2010;09:56 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5377 N 35TH ST
103210175;11/17/2010;08:35 PM;7.0;ROBBERY;;;;;5031 N 51ST BL
103220011;11/17/2010;11:33 PM;5.0;AGGRAVATED ASSAULT;KIDNAPING;;;;4375 N GREEN BAY AV #4
103200075;11/16/2010;11:24 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5406 N 41ST ST
103200098;11/16/2010;03:14 PM;4.0;MOTOR VEHICLE THEFT;;;;;7027 N 43RD ST
103200117;11/16/2010;06:39 PM;5.0;ROBBERY;;;;;4021 N 19TH ST
103200120;11/16/2010;03:19 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4623 W VILLARD AV
103200136;11/16/2010;04:45 PM;4.0;SIMPLE ASSAULT;;;;;3825 W DOUGLAS AV
103180118;11/15/2010;08:14 AM;4.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;;5703 N 35TH ST
103190047;11/15/2010;09:39 AM;5.0;SIMPLE ASSAULT;;;;;4380 N 26TH ST
103190055;11/15/2010;09:30 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5301 N TEUTONIA AV
103190059;11/15/2010;07:46 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4645 N 19TH ST
103190061;11/15/2010;11:07 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4069 N 18TH ST
103190065;11/15/2010;08:56 AM;5.0;ROBBERY;;;;;1801 W OLIVE ST
103190072;11/15/2010;11:54 AM;5.0;ROBBERY;;;;;2904 W ATKINSON AV
103190122;11/15/2010;04:47 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1801 W OLIVE ST
103190128;11/15/2010;04:53 PM;5.0;AGGRAVATED ASSAULT;;;;;1110 W FIEBRANTZ AV #6
103190141;11/15/2010;04:00 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4053 N 12TH ST
103190151;11/15/2010;03:42 PM;5.0;ALL OTHER LARCENY;;;;;4036 N 24TH PL
103190182;11/15/2010;10:26 PM;7.0;SIMPLE ASSAULT;;;;;4914 N 25TH ST
103180005;11/14/2010;12:06 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1995 W LAWRENCE AV
103180010;11/14/2010;12:06 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5134 N 24TH PL
103180012;11/14/2010;12:24 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4022 N 27TH ST
103180030;11/14/2010;07:00 AM;5.0;ARSON;;;;;4124 N 24TH PL
103180046;11/14/2010;09:06 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4139 N 24TH ST
103180059;11/14/2010;11:15 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4755 N 22ND ST
103180082;11/14/2010;08:37 AM;1.0;KIDNAPING;SIMPLE ASSAULT;;;;4668 N 29TH ST
103180091;11/14/2010;03:40 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5953 N 39TH ST
103180103;11/14/2010;01:14 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5233 N 37TH ST
103180133;11/14/2010;06:26 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5452 N 39TH ST
103180174;11/14/2010;10:22 PM;5.0;MOTOR VEHICLE THEFT;;;;;4365 N 16TH ST
103180180;11/14/2010;11:05 PM;7.0;MOTOR VEHICLE THEFT;;;;;5019 N 24TH PL
103180184;11/14/2010;09:52 PM;5.0;SIMPLE ASSAULT;;;;;2041 W ATKINSON AV #102
103170009;11/13/2010;01:11 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6058 N 40TH ST
103170018;11/13/2010;02:27 AM;5.0;MOTOR VEHICLE THEFT;;;;;4401 N GREEN BAY AV
103170054;11/13/2010;07:39 AM;5.0;MOTOR VEHICLE THEFT;;;;;1902 W CAPITOL DR
103170077;11/13/2010;11:57 AM;5.0;ROBBERY;;;;;4000 N 24TH ST
103170092;11/13/2010;11:59 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5456 N 41ST ST
103170095;11/13/2010;11:39 AM;4.0;THEFT FROM BUILDING;;;;;5936 N SHERMAN BL #5
103170112;11/13/2010;02:56 PM;4.0;ALL OTHER LARCENY;;;;;5919 N 35TH ST
103170116;11/13/2010;03:58 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5466 N 42ND ST
103170155;11/13/2010;07:06 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2507 W ATKINSON AV #A
103180007;11/13/2010;11:51 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4255 N 19TH ST
103160019;11/12/2010;06:05 AM;4.0;SIMPLE ASSAULT;;;;;5886 N 40TH ST
103160035;11/12/2010;07:45 AM;7.0;DISORDERLY CONDUCT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5067 N 46TH ST
103160071;11/12/2010;12:25 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4936 N 51ST BL
103160084;11/12/2010;02:34 PM;7.0;MOTOR VEHICLE THEFT;;;;;4810 N 32ND ST
103160093;11/12/2010;04:24 PM;7.0;PURSE SNATCHING;;;;;3709 W VILLARD AV
103160097;11/12/2010;04:38 PM;7.0;ALL OTHER LARCENY;;;;;3400 W CAPITOL DR
103160100;11/12/2010;05:03 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4881 N 18TH ST
103160116;11/12/2010;05:41 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3620 W SILVER SPRING DR
103160128;11/12/2010;06:47 PM;5.0;MOTOR VEHICLE THEFT;;;;;4142 N 24TH PL
103160153;11/12/2010;08:58 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;3822 W HAMPTON AV
103160178;11/12/2010;10:50 PM;4.0;SIMPLE ASSAULT;;;;;5852 N 32ND ST #2
103170002;11/12/2010;11:45 PM;5.0;MOTOR VEHICLE THEFT;;;;;4305 N 25TH ST
103150035;11/11/2010;09:24 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4500 N 26TH ST
103150043;11/11/2010;08:41 AM;5.0;ROBBERY;;;;;2201 W ROOSEVELT DR
103150047;11/11/2010;09:58 AM;5.0;SIMPLE ASSAULT;ALL OTHER LARCENY;DISORDERLY CONDUCT;;;4275 N 27TH ST #3
103150064;11/11/2010;11:23 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5915 N 40TH ST
103150102;11/11/2010;04:30 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5059 N 51ST BL
103150115;11/11/2010;05:14 PM;4.0;ROBBERY;;;;;5665 N 38TH ST
103150120;11/11/2010;05:21 PM;5.0;ROBBERY;;;;;4075 N TEUTONIA AV
103150136;11/11/2010;07:53 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4032 W KIEHNAU AV
103150141;11/11/2010;08:10 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4100 N 14TH ST
103150145;11/11/2010;08:25 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1801 W OLIVE ST
103150148;11/11/2010;08:58 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;1801 W OLIVE ST
103150153;11/11/2010;09:34 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1801 W OLIVE ST
103140007;11/10/2010;12:48 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3915 W SILVER SPRING DR
103140012;11/10/2010;12:39 AM;5.0;AGGRAVATED ASSAULT;;;;;4038 N 24TH PL
103140016;11/10/2010;02:05 AM;5.0;SIMPLE ASSAULT;;;;;4065 N 24TH PL
103140025;11/10/2010;01:33 AM;5.0;AGGRAVATED ASSAULT;;;;;4765 N 32ND ST #201
103140026;11/10/2010;06:05 AM;7.0;MOTOR VEHICLE THEFT;;;;;2918 W CAMERON AV
103140040;11/10/2010;07:59 AM;5.0;ALL OTHER LARCENY;;;;;4240 N GREEN BAY AV
103140055;11/10/2010;08:20 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2313 W HAMPTON AV
103140055;11/10/2010;08:20 AM;7.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;2313 W HAMPTON AV
103140126;11/10/2010;02:14 PM;4.0;ROBBERY;;;;;5446 N 41ST ST
103140155;11/10/2010;09:00 PM;5.0;SIMPLE ASSAULT;;;;;2900 W CAPITOL DR
103140163;11/10/2010;08:14 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5301 N 27TH ST
103140168;11/10/2010;08:42 PM;7.0;MOTOR VEHICLE THEFT;;;;;5160 N 22ND ST
102740065;11/09/2010;02:05 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5721 N 40TH ST
103130031;11/09/2010;07:19 AM;5.0;SIMPLE ASSAULT;;;;;4564 N 27TH ST #1
103130032;11/09/2010;06:27 AM;4.0;ALL OTHER LARCENY;;;;;5813 N 38TH ST
103130041;11/09/2010;09:16 AM;7.0;ALL OTHER LARCENY;;;;;5226 W HAMPTON AV
103130078;11/09/2010;10:49 AM;7.0;THEFT FROM BUILDING;;;;;4741 N 21ST ST
103130125;11/09/2010;04:58 PM;5.0;ROBBERY;;;;;1801 W OLIVE ST
103130129;11/09/2010;06:31 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3000 W CAPITOL DR
103130138;11/09/2010;06:33 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5301 N 38TH ST #LWR
103130149;11/09/2010;06:42 PM;5.0;AGGRAVATED ASSAULT;;;;;3000 W CAPITOL DR #207
103120023;11/08/2010;05:36 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5019 N HOPKINS ST #14
103120072;11/08/2010;09:17 AM;4.0;MOTOR VEHICLE THEFT;;;;;5304 N 36TH ST
103120081;11/08/2010;11:55 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5024 N 32ND ST
103120086;11/08/2010;12:34 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4773 N 30TH ST
103120120;11/08/2010;03:45 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4103 W GOOD HOPE RD
103120123;11/08/2010;04:01 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;7343 N TEUTONIA AV
103120127;11/08/2010;03:06 PM;7.0;AGGRAVATED ASSAULT;;;;;5119 N 31ST ST
103120167;11/08/2010;07:05 PM;4.0;ALL OTHER LARCENY;;;;;3622 W VILLARD AV
103120200;11/08/2010;09:26 PM;5.0;ROBBERY;;;;;2233 W ROOSEVELT DR
103130010;11/08/2010;11:08 PM;5.0;AGGRAVATED ASSAULT;;;;;4033 N 14TH ST
103110001;11/07/2010;12:01 AM;7.0;SIMPLE ASSAULT;;;;;4810 N GREEN BAY AV
103110039;11/07/2010;08:16 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2610 W PORT SUNLIGHT WA
103110051;11/07/2010;08:01 AM;5.0;SIMPLE ASSAULT;;;;;4750 N 30TH ST
103110091;11/07/2010;12:36 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5401 N 41ST ST
103110117;11/07/2010;06:51 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5076 N 19TH PL
103110121;11/07/2010;03:49 PM;5.0;AGGRAVATED ASSAULT;;;;;4039 N 19TH ST
103110124;11/07/2010;06:00 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4632 N 18TH ST
103110132;11/07/2010;04:40 PM;5.0;AGGRAVATED ASSAULT;;;;;4283 N 24TH PL
103110152;11/07/2010;09:45 PM;4.0;MOTOR VEHICLE THEFT;;;;;3415 W SILVER SPRING DR
103110157;11/07/2010;09:59 PM;7.0;ROBBERY;;;;;2532 W HAMPTON AV
103100008;11/06/2010;12:25 AM;7.0;AGGRAVATED ASSAULT;;;;;1952 W HAMPTON AV #3
103100040;11/06/2010;07:43 AM;7.0;ALL OTHER LARCENY;;;;;2700 W HAMPTON AV
