Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location
061800139;06/29/2006;04:24 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5247 N 34TH ST #A
061800150;06/29/2006;01:59 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;5769 N TEUTONIA AV
061800157;06/29/2006;04:33 PM;4.0;ALL OTHER LARCENY;;;;6025 N 35TH ST
061800166;06/29/2006;04:54 PM;7.0;MOTOR VEHICLE THEFT;;;;3501 W MOTHER DANIELS WA
061800189;06/29/2006;06:55 PM;4.0;MOTOR VEHICLE THEFT;;;;2350 W VILLARD AV
061800221;06/29/2006;10:24 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5269 N 38TH ST
061800224;06/29/2006;09:36 PM;4.0;SIMPLE ASSAULT;;;;5201 N TEUTONIA AV
061790016;06/28/2006;01:07 AM;7.0;SIMPLE ASSAULT;;;;2724 W FAIRMOUNT AV
061790026;06/28/2006;02:10 AM;4.0;MOTOR VEHICLE THEFT;;;;6875 N TEUTONIA AV
061790092;06/28/2006;11:09 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4924 N 51ST BL
061790094;06/28/2006;11:44 AM;4.0;SIMPLE ASSAULT;;;;3815 W CHEYENNE ST
061790117;06/28/2006;01:40 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;6152 N 35TH ST
061790143;06/28/2006;05:24 PM;7.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;;;4413 N 30TH ST
061790205;06/28/2006;10:28 PM;5.0;SIMPLE ASSAULT;;;;4136 N 10TH ST
061790211;06/28/2006;09:30 PM;4.0;ALL OTHER LARCENY;;;;4024 W VERA AV
061800024;06/28/2006;11:14 PM;7.0;ROBBERY;;;;5202 W HAMPTON AV
061780012;06/27/2006;12:58 AM;4.0;MOTOR VEHICLE THEFT;;;;2800 W CARMEN AV
061780048;06/27/2006;07:36 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4200 N 26TH ST
061780049;06/27/2006;06:20 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;3620 W SILVER SPRING DR
061780052;06/27/2006;04:50 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4155 N 16TH ST
061780062;06/27/2006;08:13 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;6090 N 35TH ST
061780096;06/27/2006;09:00 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;3626 W CUSTER AV
061780097;06/27/2006;09:00 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;3617 W CUSTER AV
061780116;06/27/2006;11:44 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5604 N 35TH ST
061780129;06/27/2006;01:43 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2350 W VILLARD AV
061780157;06/27/2006;01:22 PM;4.0;AGGRAVATED ASSAULT;;;;5421 N GREEN BAY AV
061780168;06/27/2006;02:28 PM;4.0;ROBBERY;;;;5867 N TEUTONIA AV
061780201;06/27/2006;07:30 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4882 N 24TH PL
061780241;06/27/2006;10:44 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5019 N 46TH ST #UPR
061770157;06/26/2006;02:58 PM;7.0;AGGRAVATED ASSAULT;;;;4950 N 40TH ST
061770171;06/26/2006;06:49 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4901 N 25TH ST
061770185;06/26/2006;08:07 PM;7.0;MOTOR VEHICLE THEFT;;;;5038 N 28TH ST
061770186;06/26/2006;06:23 PM;4.0;ALL OTHER LARCENY;;;;6025 N 35TH ST
061770188;06/26/2006;08:26 PM;4.0;ALL OTHER LARCENY;;;;5904 N 37TH ST
061770213;06/26/2006;10:32 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4821 N 45TH ST
061780009;06/26/2006;11:41 PM;7.0;AGGRAVATED ASSAULT;;;;4020 N 19TH ST
061780010;06/26/2006;11:41 PM;7.0;AGGRAVATED ASSAULT;;;;4020 N 19TH ST
061780026;06/26/2006;11:31 PM;7.0;AGGRAVATED ASSAULT;;;;4822 N 47TH ST
061760013;06/25/2006;12:45 AM;5.0;AGGRAVATED ASSAULT;;;;1415 W CONGRESS ST
061760022;06/25/2006;12:45 AM;5.0;AGGRAVATED ASSAULT;;;;4381 N 15TH ST
061760044;06/25/2006;02:49 AM;7.0;ROBBERY;;;;4006 N 19TH PL
061760064;06/25/2006;08:41 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4706 N 30TH ST
061760095;06/25/2006;11:06 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2429 W HAMPTON AV
061760103;06/25/2006;11:31 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2429 W HAMPTON AV
061760133;06/25/2006;02:14 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4501 W VILLARD AV
061760145;06/25/2006;03:15 PM;4.0;ALL OTHER LARCENY;;;;1301 W HAMPTON AV
061760187;06/25/2006;03:56 PM;7.0;KIDNAPING;AGGRAVATED ASSAULT;;;2822 W ATKINSON AV
061760204;06/25/2006;04:19 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2721 W ATKINSON AV
061760209;06/25/2006;07:29 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5686 N TEUTONIA AV
061760211;06/25/2006;07:28 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;3105 W MILL RD
061750024;06/24/2006;02:37 AM;7.0;MOTOR VEHICLE THEFT;;;;2100 W CAPITOL DR
061750031;06/24/2006;04:51 AM;7.0;SIMPLE ASSAULT;;;;4165 N 19TH PL #4
061750059;06/24/2006;09:36 AM;4.0;SIMPLE ASSAULT;;;;2814 W CARMEN AV #2
061750081;06/24/2006;11:37 AM;5.0;ALL OTHER LARCENY;;;;4101 N 15TH ST
061750095;06/24/2006;01:57 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;5506 N 37TH ST
061750111;06/24/2006;03:36 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5569 N 41ST ST
061750128;06/24/2006;03:49 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4125 W SHERIDAN AV
061750143;06/24/2006;05:52 PM;4.0;MOTOR VEHICLE THEFT;;;;6166 N 36TH ST
061750158;06/24/2006;06:46 PM;7.0;AGGRAVATED ASSAULT;;;;4320 W EGGERT PL
061760019;06/24/2006;11:38 PM;7.0;ROBBERY;;;;3732 W FAIRMOUNT AV
061740050;06/23/2006;08:23 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;6570 N 51ST ST
061740176;06/23/2006;08:29 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5419 N 35TH ST
061730011;06/22/2006;01:23 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4619 N 19TH ST
061730014;06/22/2006;01:25 AM;7.0;SIMPLE ASSAULT;;;;2020 W ATKINSON AV #APT3
061730037;06/22/2006;06:16 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5228 N 34TH ST #UPR
061730051;06/22/2006;08:53 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5721 N 36TH ST
061730064;06/22/2006;09:23 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3820 W FLORIST AV
061730074;06/22/2006;09:52 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4805 N SHERMAN BL
061730082;06/22/2006;10:12 AM;4.0;ALL OTHER LARCENY;;;;7537 N TEUTONIA AV
061730086;06/22/2006;11:04 AM;7.0;MOTOR VEHICLE THEFT;;;;4100 N 24TH PL
061730098;06/22/2006;09:17 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4630 N 27TH ST #3
061730102;06/22/2006;11:05 AM;4.0;MOTOR VEHICLE THEFT;;;;2531 W ROHR AV
061730110;06/22/2006;01:14 PM;4.0;MOTOR VEHICLE THEFT;;;;2800 W CUSTER AV
061730152;06/22/2006;01:51 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4828 N 53RD ST
061730214;06/22/2006;08:47 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;3336 W CAPITOL DR
061730219;06/22/2006;05:25 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;4130 W GOOD HOPE RD
061740011;06/22/2006;09:07 PM;7.0;AGGRAVATED ASSAULT;;;;4951 N 19TH PL
061710136;06/21/2006;01:14 AM;4.0;ALL OTHER LARCENY;;;;5868 N 38TH ST
061710136;06/21/2006;01:14 AM;4.0;MOTOR VEHICLE THEFT;;;;5868 N 38TH ST
061720014;06/21/2006;01:43 AM;4.0;SIMPLE ASSAULT;;;;4022 W VERA AV
061720066;06/21/2006;10:52 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5311 N 35TH ST
061720095;06/21/2006;01:12 PM;7.0;SIMPLE ASSAULT;;;;5101 W VILLARD AV
061720106;06/21/2006;09:21 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5350 N SHERMAN BL
061720112;06/21/2006;01:43 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;4011 N 19TH ST
061720146;06/21/2006;02:25 PM;7.0;ALL OTHER LARCENY;;;;4937 N 39TH ST #8
061720158;06/21/2006;03:49 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5220 N 29TH ST
061720173;06/21/2006;04:24 PM;7.0;MOTOR VEHICLE THEFT;;;;4541 N TEUTONIA AV
061720191;06/21/2006;06:12 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4938 W HAMPTON AV
061720197;06/21/2006;07:27 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4363 N 27TH ST
061730059;06/21/2006;05:50 AM;4.0;ALL OTHER LARCENY;;;;5839 N 33RD ST
061710017;06/20/2006;01:38 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5056 N 41ST ST
061710034;06/20/2006;01:52 AM;4.0;AGGRAVATED ASSAULT;;;;5620 N 35TH ST
061710053;06/20/2006;08:09 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5065 N 24TH ST
061710088;06/20/2006;09:20 AM;4.0;MOTOR VEHICLE THEFT;;;;6940 N 46TH ST
061710119;06/20/2006;01:49 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4509 N 28TH ST
061710127;06/20/2006;02:20 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4800 N 44TH ST
061710128;06/20/2006;02:29 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4208 W VILLARD AV
061710157;06/20/2006;02:10 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;2320 W CAPITOL DR
061710164;06/20/2006;02:42 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;6043-K N TEUTONIA AV
061710197;06/20/2006;04:45 PM;7.0;AGGRAVATED ASSAULT;;;;2909 W ROOSEVELT DR
061710201;06/20/2006;07:20 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5245 N 36TH ST
061710204;06/20/2006;07:27 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4672 N 19TH ST
061710223;06/20/2006;07:14 PM;7.0;AGGRAVATED ASSAULT;;;;3918 W HAMPTON AV
061710226;06/20/2006;03:34 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2403 W CONGRESS ST #1
061710233;06/20/2006;09:21 PM;4.0;SIMPLE ASSAULT;;;;3520 W VILLARD AV
061710235;06/20/2006;09:28 PM;7.0;SIMPLE ASSAULT;;;;4700 W HAMPTON AV
061710251;06/20/2006;08:47 PM;7.0;THEFT FROM BUILDING;;;;4028 W LANCASTER AV #C
061720007;06/20/2006;10:46 PM;5.0;MOTOR VEHICLE THEFT;;;;4184 N 14TH ST
061700009;06/19/2006;12:32 AM;7.0;AGGRAVATED ASSAULT;;;;4244 N TEUTONIA AV
061700012;06/19/2006;12:15 AM;4.0;SIMPLE ASSAULT;ALL OTHER OFFENSES;;;2728 W BOBOLINK AV #APT20
061700050;06/19/2006;07:44 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5356 N 36TH ST
061700083;06/19/2006;10:18 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5326 N 35TH ST
061700091;06/19/2006;08:41 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;2456 W CORNELL ST
061700131;06/19/2006;05:19 PM;4.0;ROBBERY;;;;7069 N 43RD ST
061700156;06/19/2006;06:01 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;7069 N 43RD ST
061700172;06/19/2006;04:56 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2020 W CUSTER AV
061700186;06/19/2006;02:10 PM;4.0;AGGRAVATED ASSAULT;;;;5330 N 39TH ST
061700223;06/19/2006;09:01 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;4202 W THURSTON AV
061700226;06/19/2006;06:56 PM;7.0;ROBBERY;;;;2601 W HAMPTON AV
061700229;06/19/2006;05:28 PM;7.0;AGGRAVATED ASSAULT;;;;3101 W VILLARD AV #1
061700254;06/19/2006;08:48 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;3801 W GOOD HOPE RD #D
061710008;06/19/2006;10:34 PM;7.0;AGGRAVATED ASSAULT;;;;4198 N 21ST ST
061690005;06/18/2006;12:07 AM;7.0;AGGRAVATED ASSAULT;;;;5048 N 28TH ST
061690075;06/18/2006;10:20 AM;7.0;MOTOR VEHICLE THEFT;;;;4821 N 22ND ST
061690086;06/18/2006;10:50 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2061 W ATKINSON AV
061690102;06/18/2006;01:28 PM;7.0;SIMPLE ASSAULT;;;;4422 W HAMPTON AV #202
061690128;06/18/2006;02:55 PM;4.0;AGGRAVATED ASSAULT;;;;5835 N 42ND ST
061690142;06/18/2006;03:15 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5039 N 28TH ST
061690175;06/18/2006;08:25 PM;4.0;SIMPLE ASSAULT;;;;6088 N SHERMAN BL
061690189;06/18/2006;09:59 PM;7.0;SIMPLE ASSAULT;;;;5040 N 41ST ST
061690194;06/18/2006;10:42 PM;4.0;SIMPLE ASSAULT;;;;6152 N 35TH ST #7
061700008;06/18/2006;11:35 PM;7.0;AGGRAVATED ASSAULT;;;;4782 N 29TH ST
061680015;06/17/2006;01:51 AM;7.0;SIMPLE ASSAULT;;;;4114 N 24TH PL
061680016;06/17/2006;01:45 AM;4.0;MOTOR VEHICLE THEFT;;;;5233 N TEUTONIA AV
061680029;06/17/2006;03:44 AM;4.0;SIMPLE ASSAULT;;;;5439 N 40TH ST
061680048;06/17/2006;05:42 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4368 N 19TH PL
061680065;06/17/2006;07:16 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4900 N HOPKINS ST
061680069;06/17/2006;08:15 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;3000 W ATKINSON AV
061680073;06/17/2006;09:28 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5536 N 34TH ST
061680089;06/17/2006;06:43 AM;4.0;AGGRAVATED ASSAULT;;;;5352 N 39TH ST
061680102;06/17/2006;11:59 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4439 N TEUTONIA AV
061680111;06/17/2006;01:17 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;2525 W FAIRMOUNT AV
061680153;06/17/2006;05:11 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;3819 W FAIRMOUNT AV
061680169;06/17/2006;05:51 PM;7.0;AGGRAVATED ASSAULT;;;;1800 W FAIRMOUNT AV
061680184;06/17/2006;07:17 PM;4.0;SIMPLE ASSAULT;;;;4100 W SILVER SPRING DR
061680210;06/17/2006;08:06 PM;4.0;AGGRAVATED ASSAULT;;;;5311 N 39TH ST
061690002;06/17/2006;11:26 PM;4.0;AGGRAVATED ASSAULT;DISORDERLY CONDUCT;;;5883 N 36TH ST
061670022;06/16/2006;02:14 AM;7.0;MOTOR VEHICLE THEFT;;;;5209 W VILLARD AV
061670035;06/16/2006;05:33 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5364 N 38TH ST #LWR
061670084;06/16/2006;10:28 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5188 N SHERMAN BL
061670125;06/16/2006;02:39 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;1931 W OLIVE ST
061670147;06/16/2006;01:44 PM;4.0;ALL OTHER LARCENY;;;;3001 W SILVER SPRING DR #202
061670158;06/16/2006;04:40 PM;7.0;SIMPLE ASSAULT;;;;5144 N 23RD ST
061670162;06/16/2006;04:30 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4466 N 28TH ST
061670209;06/16/2006;09:40 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1518 W CONGRESS ST
061680004;06/16/2006;11:26 PM;7.0;SIMPLE ASSAULT;;;;4945 N 39TH ST #16
061660012;06/15/2006;12:35 AM;7.0;MOTOR VEHICLE THEFT;;;;4115 N TEUTONIA AV
061660013;06/15/2006;12:35 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;4114 N TEUTONIA AV
061660038;06/15/2006;05:27 AM;7.0;MOTOR VEHICLE THEFT;;;;2629 W ROOSEVELT DR #4
061660055;06/15/2006;08:17 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3200 W HAMPTON AV
061660063;06/15/2006;07:48 AM;4.0;MOTOR VEHICLE THEFT;;;;5900 N 32ND ST
061660093;06/15/2006;08:38 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;4240 W SILVER SPRING DR
061660096;06/15/2006;09:53 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5135 N 32ND ST
061660131;06/15/2006;12:28 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3303 W CUSTER AV
061660135;06/15/2006;01:55 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5343 N 33RD ST
061660142;06/15/2006;02:23 PM;7.0;ALL OTHER LARCENY;;;;3721 W VILLARD AV
061660143;06/15/2006;02:34 PM;5.0;MOTOR VEHICLE THEFT;;;;4322 N GREEN BAY AV
061660178;06/15/2006;05:36 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;7513 N TEUTONIA AV
061660195;06/15/2006;06:53 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5319 N 33RD ST
061660200;06/15/2006;07:35 PM;7.0;ALL OTHER LARCENY;;;;4558 N 27TH ST
061660203;06/15/2006;07:50 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4352 N 19TH ST
061660223;06/15/2006;08:25 PM;7.0;AGGRAVATED ASSAULT;;;;4633 N 30TH ST
061670013;06/15/2006;09:41 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;5040 N 41ST ST
061650006;06/14/2006;12:37 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;3010 W VILLARD AV
061650007;06/14/2006;12:09 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4057 N 26TH ST
061650040;06/14/2006;06:54 AM;7.0;MOTOR VEHICLE THEFT;;;;3501 W MOTHER DANIELS WA
061650046;06/14/2006;08:19 AM;7.0;MOTOR VEHICLE THEFT;;;;4979 N TEUTONIA AV
061650062;06/14/2006;09:22 AM;5.0;MOTOR VEHICLE THEFT;;;;4206 N GREEN BAY AV
061650110;06/14/2006;01:02 PM;4.0;THEFT FROM MOTOR VEHICLE;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5300 N HOPKINS ST
061650145;06/14/2006;03:47 PM;5.0;AGGRAVATED ASSAULT;;;;4669 N 28TH ST
061650151;06/14/2006;03:50 PM;4.0;MOTOR VEHICLE THEFT;;;;5883 N TEUTONIA AV
061650175;06/14/2006;05:09 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;6166 N 36TH ST
061650203;06/14/2006;05:06 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4965 N 42ND ST
061650242;06/14/2006;10:48 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;5233 N TEUTONIA AV
061660006;06/14/2006;11:27 PM;6.0;MOTOR VEHICLE THEFT;;;;4290 N TEUTONIA ST
061640009;06/13/2006;12:29 AM;7.0;MOTOR VEHICLE THEFT;;;;4945 N 39TH ST
061640101;06/13/2006;12:48 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;5729 N 37TH ST
061640109;06/13/2006;10:59 AM;7.0;DISORDERLY CONDUCT;SIMPLE ASSAULT;;;5075 N SHERMAN BL
061640128;06/13/2006;02:35 PM;4.0;ALL OTHER LARCENY;;;;6910 N 45TH ST
061640145;06/13/2006;02:35 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;4112 N 15TH ST
061640147;06/13/2006;03:21 PM;7.0;SIMPLE ASSAULT;;;;5140 N 39TH ST
061640168;06/13/2006;04:56 PM;7.0;AGGRAVATED ASSAULT;;;;4837 N TEUTONIA AV
061640177;06/13/2006;05:37 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;1987 W LAWRENCE AV
061640186;06/13/2006;02:08 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4035 N 16TH ST
061640228;06/13/2006;10:14 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;3215 W HAMPTON AV
062550027;06/13/2006;10:10 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4775 N GREEN BAY AV
061630004;06/12/2006;12:02 AM;4.0;SIMPLE ASSAULT;;;;5870 N 36TH ST
061630006;06/12/2006;12:11 AM;7.0;MOTOR VEHICLE THEFT;;;;4363 N 16TH ST
061630026;06/12/2006;02:15 AM;7.0;ALL OTHER LARCENY;;;;4909 N 25TH ST
061630075;06/12/2006;09:47 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;1915 W HAMPTON AV
061630083;06/12/2006;08:59 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4876 N 50TH ST
061630099;06/12/2006;10:42 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;1532 W CONGRESS ST #1
061630100;06/12/2006;10:00 AM;4.0;MOTOR VEHICLE THEFT;;;;2200 W ROHR AV
061630128;06/12/2006;01:39 PM;4.0;ALL OTHER LARCENY;;;;7222 N TEUTONIA AV
061630161;06/12/2006;03:16 PM;7.0;SHOPLIFTING;;;;4808 N HOPKINS ST
061630177;06/12/2006;02:01 PM;7.0;MOTOR VEHICLE THEFT;;;;4871 N SHERMAN BL
061630188;06/12/2006;05:40 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4333 N 21ST ST
061640005;06/12/2006;11:25 PM;7.0;MOTOR VEHICLE THEFT;;;;1614 W CONGRESS ST
061620019;06/11/2006;02:30 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;5200 N 31ST ST
061620099;06/11/2006;11:54 AM;7.0;MOTOR VEHICLE THEFT;;;;2229 W VILLARD AV
061620143;06/11/2006;05:16 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4900 W HAMPTON AV
061620144;06/11/2006;03:24 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;4954 N 51ST BL #4
061620215;06/11/2006;11:44 PM;4.0;THEFT FROM BUILDING;;;;6044 N 36TH ST
061620216;06/11/2006;10:19 PM;7.0;AGGRAVATED ASSAULT;;;;4773 N 29TH ST
061630014;06/11/2006;10:23 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;1610 W CONGRESS ST
061610045;06/10/2006;12:54 AM;7.0;AGGRAVATED ASSAULT;;;;4021 N 23RD ST
061610055;06/10/2006;05:48 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;2601 W HAMPTON AV
061610073;06/10/2006;09:17 AM;7.0;MOTOR VEHICLE THEFT;;;;4042 N 19TH PL
061610088;06/10/2006;10:48 AM;4.0;MOTOR VEHICLE THEFT;;;;3510 W VILLARD AV
061610093;06/10/2006;08:46 AM;4.0;ARSON;DISORDERLY CONDUCT;;;5397 N LONG ISLAND DR
061610095;06/10/2006;11:12 AM;7.0;MOTOR VEHICLE THEFT;;;;2400 W HAMPTON AV
061610105;06/10/2006;11:48 AM;7.0;MOTOR VEHICLE THEFT;;;;4630 N 27TH ST #2
061610123;06/10/2006;02:39 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2726 W ORIOLE DR
061610133;06/10/2006;04:27 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4958 N 44TH ST
061610142;06/10/2006;04:33 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4041 N 18TH ST
061600009;06/09/2006;12:22 AM;4.0;SHOPLIFTING;;;;6001 N TEUTONIA AV
