Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
141160045;04/26/2014;08:19 AM;7.0;AGGRAVATED ASSAULT;;;;;4822 N 24TH PL
141160075;04/26/2014;12:54 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6180 N TEUTONIA AV
141160092;04/26/2014;10:59 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;3101 W GLENDALE AV
141160107;04/26/2014;04:56 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2222 W CAPITOL DR
141160110;04/26/2014;03:16 PM;5.0;AGGRAVATED ASSAULT;;;;;4375 N 27TH ST
141160128;04/26/2014;06:00 PM;4.0;MOTOR VEHICLE THEFT;THEFT FROM MOTOR VEHICLE;;;;1121 W SILVER SPRING DR
141160146;04/26/2014;07:51 PM;4.0;SIMPLE ASSAULT;;;;;5841 N 41ST ST
141160150;04/26/2014;06:21 PM;7.0;MOTOR VEHICLE THEFT;;;;;4825 N 39TH ST
141160155;04/26/2014;07:39 PM;7.0;SIMPLE ASSAULT;;;;;4903 N 39TH ST
141140107;04/25/2014;12:49 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5113 N 38TH ST
141150047;04/25/2014;11:40 AM;5.0;THEFT FROM BUILDING;;;;;2000 W ROOSEVELT DR
141150057;04/25/2014;12:06 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4177 N 13TH ST
141150107;04/25/2014;05:07 PM;4.0;MOTOR VEHICLE THEFT;;;;;5301 N TEUTONIA AV
141150111;04/25/2014;05:29 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5034 N 25TH ST
141150122;04/25/2014;04:26 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4051 N 15TH ST
141150149;04/25/2014;09:16 PM;5.0;ROBBERY;;;;;2700 W CAPITOL DR
141160005;04/25/2014;10:36 PM;7.0;SIMPLE ASSAULT;;;;;5131 N GREEN BAY AV
141140014;04/24/2014;02:54 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5050 N 19TH ST
141140057;04/24/2014;12:12 PM;7.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5202-A W HAMPTON AV
141140070;04/24/2014;02:02 PM;7.0;AGGRAVATED ASSAULT;;;;;3700 W HAMPTON AV
141140083;04/24/2014;03:03 PM;5.0;SIMPLE ASSAULT;DISORDERLY CONDUCT;;;;4567 N 26TH ST
141140093;04/24/2014;05:35 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4951 N SHERMAN BL
141140122;04/24/2014;08:29 PM;4.0;SIMPLE ASSAULT;;;;;5833 N 37TH ST
141130011;04/23/2014;12:24 AM;5.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4195 N 21ST ST
141130037;04/23/2014;09:24 AM;5.0;SIMPLE ASSAULT;;;;;1964 W CONGRESS ST
141130059;04/23/2014;01:58 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6024 N 42ND ST
141130083;04/23/2014;02:16 PM;4.0;SHOPLIFTING;;;;;6203 N TEUTONIA AV
141130119;04/23/2014;08:29 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4356 N 25TH ST
141130135;04/23/2014;09:27 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5034 N 24TH PL
140890163;04/22/2014;02:21 AM;4.0;AGGRAVATED ASSAULT;;;;;6054 N 38TH ST
141110164;04/22/2014;08:10 PM;;HOMICIDE;;;;;5230 N 42ND ST #7
141120075;04/22/2014;12:48 PM;7.0;AGGRAVATED ASSAULT;;;;;4919 N 52ND ST
141120082;04/22/2014;04:26 PM;5.0;ALL OTHER LARCENY;;;;;4544 N 22ND ST
141120097;04/22/2014;04:06 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4351 N 14TH ST
141120103;04/22/2014;05:33 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6852 N 42ND ST
141120108;04/22/2014;05:11 PM;7.0;ROBBERY;;;;;4870 N 24TH PL
141120151;04/22/2014;09:21 PM;5.0;AGGRAVATED ASSAULT;;;;;4609 N 28TH ST
141110022;04/21/2014;03:34 AM;4.0;SIMPLE ASSAULT;;;;;5812 N 35TH ST
141110042;04/21/2014;07:54 AM;7.0;ALL OTHER LARCENY;;;;;1800 W HAMPTON AV
141110071;04/21/2014;12:48 PM;4.0;MOTOR VEHICLE THEFT;;;;;3700 W SILVER SPRING DR
141110081;04/21/2014;11:52 AM;4.0;SIMPLE ASSAULT;THEFT FROM BUILDING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;5935-A N 36TH ST
141110100;04/21/2014;02:48 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4765 N 32ND ST
141110102;04/21/2014;02:53 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4522 W HAMPTON AV #206
141110105;04/21/2014;03:02 PM;5.0;THEFT FROM MOTOR VEHICLE;MOTOR VEHICLE THEFT;;;;4054 N 24TH PL
141110117;04/21/2014;04:02 PM;5.0;SIMPLE ASSAULT;;;;;2041 W ATKINSON AV
141110136;04/21/2014;10:54 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5754 N 39TH ST
141110159;04/21/2014;12:18 PM;4.0;AGGRAVATED ASSAULT;;;;;7081 N 44TH ST
141110166;04/21/2014;07:44 PM;4.0;AGGRAVATED ASSAULT;;;;;4100 W FLORIST AV
141110167;04/21/2014;08:57 PM;5.0;MOTOR VEHICLE THEFT;;;;;1216 W CAPITOL DR
141110184;04/21/2014;08:28 PM;7.0;AGGRAVATED ASSAULT;;;;;2714 W STARK ST
141100011;04/20/2014;01:05 AM;4.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5839 N TEUTONIA AV #6
141100014;04/20/2014;01:26 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1110 W FIEBRANTZ AV #5
141100025;04/20/2014;02:40 AM;5.0;AGGRAVATED ASSAULT;;;;;2620 W CAPITOL DR
141100107;04/20/2014;07:00 PM;5.0;AGGRAVATED ASSAULT;;;;;4215 N 16TH ST
141100113;04/20/2014;07:54 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3310 W VILLARD AV
141100127;04/20/2014;09:41 PM;7.0;AGGRAVATED ASSAULT;;;;;4600 W EGGERT PL
141200074;04/20/2014;02:13 PM;7.0;MOTOR VEHICLE THEFT;;;;;5165 N SHERMAN BL
141090027;04/19/2014;04:22 AM;4.0;SIMPLE ASSAULT;;;;;5726 N 32ND ST
141090044;04/19/2014;08:31 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4203 N 26TH ST
141090053;04/19/2014;09:11 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4487 N 21ST ST
141090073;04/19/2014;08:36 AM;4.0;ARSON;;;;;6205 N TEUTONIA AV
141090076;04/19/2014;01:00 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4105 W VILLARD AV
141090094;04/19/2014;12:19 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4885 N 21ST ST
141090115;04/19/2014;05:32 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3030 W VILLARD AV
141090129;04/19/2014;08:11 PM;4.0;MOTOR VEHICLE THEFT;;;;;5842 N 36TH ST
141100001;04/19/2014;11:25 PM;4.0;AGGRAVATED ASSAULT;;;;;4721 W WOOLWORTH AV
141070157;04/18/2014;02:03 AM;7.0;ROBBERY;;;;;4810 N TEUTONIA AV
141080020;04/18/2014;01:29 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4565 N GREEN BAY AV
141080020;04/18/2014;01:29 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4565 N GREEN BAY AV
141080023;04/18/2014;04:15 AM;4.0;ARSON;BURGLARY/BREAKING AND ENTERING;;;;6205 N TEUTONIA AV
141080026;04/18/2014;05:07 AM;4.0;ARSON;;;;;6166 N 36TH ST
141080029;04/18/2014;05:07 AM;4.0;ARSON;;;;;6179 N 35TH ST
141080072;04/18/2014;09:02 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4905 N 37TH ST
141080078;04/18/2014;10:30 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5145 N 51ST BL
141080100;04/18/2014;02:03 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6806 N 41ST ST
141080122;04/18/2014;03:07 PM;7.0;SIMPLE ASSAULT;;;;;4951 N 46TH ST
141080140;04/18/2014;06:00 PM;5.0;SIMPLE ASSAULT;;;;;2041 W ATKINSON AV #205
141080146;04/18/2014;06:04 PM;7.0;AGGRAVATED ASSAULT;;;;;4920 N 36TH ST
141080152;04/18/2014;07:23 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2228 W LANCASTER AV
141080166;04/18/2014;09:08 PM;4.0;SIMPLE ASSAULT;;;;;5230 N 42ND ST #4
141080179;04/18/2014;10:53 PM;5.0;ROBBERY;;;;;4782 N 29TH ST
141070010;04/17/2014;01:14 AM;5.0;MOTOR VEHICLE THEFT;;;;;4227 N 18TH ST
141070014;04/17/2014;02:40 AM;4.0;AGGRAVATED ASSAULT;;;;;5851 N 42ND ST
141070017;04/17/2014;03:11 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4914 N 27TH ST
141070018;04/17/2014;02:51 AM;7.0;SIMPLE ASSAULT;;;;;4836 N 26TH ST
141070043;04/17/2014;10:08 AM;4.0;MOTOR VEHICLE THEFT;;;;;3507 W KILEY AV
141070053;04/17/2014;10:04 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4290 N TEUTONIA AV
141070054;04/17/2014;11:27 AM;5.0;MOTOR VEHICLE THEFT;;;;;4070 N 20TH ST
141070056;04/17/2014;11:31 AM;4.0;SIMPLE ASSAULT;;;;;5317 N 38TH ST
141070062;04/17/2014;12:29 PM;7.0;MOTOR VEHICLE THEFT;;;;;4938 W HAMPTON AV
141070064;04/17/2014;12:44 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5385 N GREEN BAY AV
141070130;04/17/2014;07:41 PM;5.0;SIMPLE ASSAULT;;;;;2801 W ATKINSON AV
141070173;04/17/2014;06:58 PM;7.0;MOTOR VEHICLE THEFT;;;;;5026 N 22ND ST
141080001;04/17/2014;11:42 PM;7.0;SIMPLE ASSAULT;;;;;4001 W VILLARD AV #3
141060018;04/16/2014;02:29 AM;4.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;5697 N 36TH ST
141060024;04/16/2014;04:32 AM;5.0;AGGRAVATED ASSAULT;;;;;2826 W ATKINSON AV #206
141060031;04/16/2014;07:18 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6871 N DARIEN ST #3
141060037;04/16/2014;07:15 AM;7.0;MOTOR VEHICLE THEFT;;;;;5148 N TEUTONIA AV
141060066;04/16/2014;09:59 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5065 N 39TH ST
141060100;04/16/2014;09:08 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2116 W CORNELL ST
141060102;04/16/2014;09:08 AM;5.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;2116 W CORNELL ST
141060105;04/16/2014;04:21 PM;5.0;ALL OTHER LARCENY;;;;;4107 N GREEN BAY AV
141060116;04/16/2014;05:00 PM;5.0;ALL OTHER LARCENY;;;;;2305 W ATKINSON AV
141060133;04/16/2014;05:55 PM;7.0;AGGRAVATED ASSAULT;;;;;4928 W LUSCHER AV
141050030;04/15/2014;09:49 AM;4.0;INTIMIDATION;;;;;5943 N 37TH ST
141050039;04/15/2014;10:58 AM;7.0;AGGRAVATED ASSAULT;;;;;4852 N 47TH ST
141050043;04/15/2014;12:35 PM;5.0;THEFT FROM BUILDING;;;;;4292 N 27TH ST
141050067;04/15/2014;03:18 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3015 W EGGERT PL
141050082;04/15/2014;01:37 PM;4.0;SIMPLE ASSAULT;;;;;5276 N 37TH ST
141050112;04/15/2014;07:09 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4046 N 19TH PL
141050113;04/15/2014;05:40 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3829 W FAIRMOUNT AV #2
141050118;04/15/2014;07:50 PM;7.0;AGGRAVATED ASSAULT;;;;;5191 N TEUTONIA AV
141040010;04/14/2014;03:24 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;4230 W GOOD HOPE RD
141040045;04/14/2014;10:37 AM;7.0;MOTOR VEHICLE THEFT;;;;;2719 W FAIRMOUNT AV
141040046;04/14/2014;10:42 AM;4.0;THEFT FROM BUILDING;;;;;3000 W SILVER SPRING DR
141040049;04/14/2014;10:59 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4905 N 32ND ST
141040057;04/14/2014;11:47 AM;7.0;THEFT FROM BUILDING;;;;;4737 N 23RD ST
141040087;04/14/2014;03:56 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5141 N 22ND ST
141040096;04/14/2014;04:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4375 N GREEN BAY AV
141040118;04/14/2014;04:17 PM;7.0;ROBBERY;;;;;4055 W STARK ST
141040120;04/14/2014;06:07 PM;7.0;MOTOR VEHICLE THEFT;;;;;3500 W MOTHER DANIELS WA
141040126;04/14/2014;05:55 PM;7.0;ALL OTHER LARCENY;;;;;5123 W VILLARD AV
141040151;04/14/2014;10:35 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2643 W ATKINSON AV
141040153;04/14/2014;06:08 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3721 W JUNIPER CT
141030025;04/13/2014;03:44 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;4209 W GOOD HOPE RD
141030053;04/13/2014;10:31 AM;7.0;AGGRAVATED ASSAULT;;;;;5069 N 46TH ST
141030059;04/13/2014;01:11 PM;7.0;MOTOR VEHICLE THEFT;;;;;5100 W FAIRMOUNT AV
141020025;04/12/2014;05:45 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4738 N 20TH ST
141020031;04/12/2014;08:30 AM;7.0;SIMPLE ASSAULT;;;;;5045 N 20TH ST
141020039;04/12/2014;08:43 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7587 N TEUTONIA AV
141020061;04/12/2014;01:15 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2400 W CAPITOL DR
141020076;04/12/2014;12:45 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1518 W CONGRESS ST
141020083;04/12/2014;02:55 PM;5.0;ALL OTHER LARCENY;;;;;4265 N 26TH ST
141020100;04/12/2014;06:04 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5335 N TEUTONIA AV
141020103;04/12/2014;10:00 PM;7.0;ROBBERY;;;;;3200 W HAMPTON AV
141020116;04/12/2014;08:46 PM;7.0;MOTOR VEHICLE THEFT;;;;;4850 N 18TH ST
141020126;04/12/2014;10:15 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2420 W ATKINSON AV
141020132;04/12/2014;10:59 PM;5.0;THEFT FROM BUILDING;;;;;4174 N 22ND ST
141010013;04/11/2014;06:52 AM;4.0;SIMPLE ASSAULT;;;;;2800 W BOBOLINK AV #16
141010019;04/11/2014;08:30 AM;7.0;MOTOR VEHICLE THEFT;;;;;4844 N 22ND ST
141010044;04/11/2014;11:13 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7448 N 43RD ST
141010048;04/11/2014;01:16 PM;4.0;MOTOR VEHICLE THEFT;;;;;3000 W BOBOLINK AV
141010049;04/11/2014;11:58 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4902 N 19TH ST
141010075;04/11/2014;04:25 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6113 N SHERMAN BL
141010103;04/11/2014;02:31 AM;4.0;AGGRAVATED ASSAULT;;;;;6945 N 41ST ST
141000013;04/10/2014;06:41 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4842 N 46TH ST
141000016;04/10/2014;06:25 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5317 N 38TH ST #LWR
141000043;04/10/2014;11:36 AM;7.0;MOTOR VEHICLE THEFT;;;;;3819 W FAIRMOUNT AV
141000045;04/10/2014;11:12 AM;7.0;AGGRAVATED ASSAULT;;;;;4909 N 47TH ST
141000051;04/10/2014;10:08 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4112 N 26TH ST
141000054;04/10/2014;11:00 AM;5.0;THEFT FROM BUILDING;;;;;4191 N GREEN BAY AV
141000069;04/10/2014;01:29 PM;7.0;AGGRAVATED ASSAULT;;;;;4202 W HAMPTON AV
141000077;04/10/2014;02:13 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2820 W VILLARD AV
141000087;04/10/2014;03:26 PM;7.0;AGGRAVATED ASSAULT;;;;;4955-A N 51ST BL
141000117;04/10/2014;07:28 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5304 N TEUTONIA AV
141000126;04/10/2014;07:56 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6034 N 38TH ST
141000143;04/10/2014;08:25 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4765 N 32ND ST
141000146;04/10/2014;09:19 PM;7.0;INTIMIDATION;;;;;4975 N 26TH ST
140990035;04/09/2014;09:52 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4010 W LANCASTER AV
140990054;04/09/2014;11:44 AM;7.0;SIMPLE ASSAULT;;;;;4320 W EGGERT PL #4
140990059;04/09/2014;10:31 AM;4.0;AGGRAVATED ASSAULT;;;;;3707 W JUNIPER CT
140990074;04/09/2014;02:32 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4041 N 23RD ST
140990075;04/09/2014;02:02 PM;5.0;ROBBERY;;;;;4502 N 28TH ST
140980010;04/08/2014;02:30 AM;7.0;MOTOR VEHICLE THEFT;;;;;4771 N 21ST ST
140980053;04/08/2014;11:08 AM;4.0;ALL OTHER LARCENY;;;;;5766 N 38TH ST
140980065;04/08/2014;11:33 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5344 N 38TH ST #LWR
140980066;04/08/2014;12:38 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4769 N 20TH ST
140980101;04/08/2014;03:03 PM;5.0;THEFT FROM BUILDING;;;;;4198 N 22ND ST
140980156;04/08/2014;09:57 PM;5.0;MOTOR VEHICLE THEFT;;;;;4471 N 22ND ST
140970019;04/07/2014;04:51 AM;7.0;SIMPLE ASSAULT;;;;;4869 N 51ST BL
140970031;04/07/2014;06:28 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;5686 N 41ST ST
140970048;04/07/2014;10:35 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2802 W ATKINSON AV
140970055;04/07/2014;11:18 AM;5.0;THEFT FROM BUILDING;;;;;4707 N 30TH ST
140970074;04/07/2014;12:56 PM;7.0;THEFT FROM BUILDING;;;;;5190 N 35TH ST
140970105;04/07/2014;04:59 PM;5.0;MOTOR VEHICLE THEFT;;;;;4450 N 21ST ST
140970112;04/07/2014;03:54 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5450 N 36TH ST #LWR
140970112;04/07/2014;03:54 PM;4.0;INTIMIDATION;;;;;5450 N 36TH ST #LWR
140970113;04/07/2014;05:32 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4643 N 31ST ST
140970124;04/07/2014;06:54 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;7000 N TEUTONIA AV
140970125;04/07/2014;06:29 PM;7.0;AGGRAVATED ASSAULT;;;;;4948 W HAMPTON AV #3
140960020;04/06/2014;03:10 AM;5.0;SIMPLE ASSAULT;;;;;4244 N TEUTONIA AV #34
140960026;04/06/2014;03:28 AM;7.0;AGGRAVATED ASSAULT;;;;;4966 N 21ST ST
140960033;04/06/2014;03:39 AM;4.0;SIMPLE ASSAULT;;;;;6043 N 40TH ST
140960034;04/06/2014;07:00 AM;5.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;4126 N TEUTONIA AV
140960056;04/06/2014;12:53 PM;4.0;MOTOR VEHICLE THEFT;;;;;5882 N 32ND ST
140960062;04/06/2014;12:16 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3924 W GOOD HOPE RD
140960069;04/06/2014;01:27 PM;5.0;THEFT FROM BUILDING;;;;;4306 N 17TH ST
140960077;04/06/2014;03:49 PM;4.0;MOTOR VEHICLE THEFT;;;;;5512 N 36TH ST
140960084;04/06/2014;04:00 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4171 N 13TH ST
140960097;04/06/2014;08:02 PM;5.0;ROBBERY;;;;;2825 W ATKINSON AV
140970010;04/06/2014;11:12 PM;4.0;AGGRAVATED ASSAULT;DISORDERLY CONDUCT;;;;5863 N 37TH ST
140950014;04/05/2014;02:38 AM;4.0;SIMPLE ASSAULT;;;;;3718 W JUNIPER CT
140950021;04/05/2014;06:37 AM;5.0;SIMPLE ASSAULT;;;;;4633 N 31ST ST
140950085;04/05/2014;03:00 PM;4.0;SIMPLE ASSAULT;;;;;5424 N 39TH ST
140950097;04/05/2014;06:06 PM;5.0;AGGRAVATED ASSAULT;;;;;4277 N TEUTONIA AV
140950101;04/05/2014;07:25 PM;5.0;ROBBERY;;;;;2620 W HOPE AV
140950103;04/05/2014;08:42 PM;7.0;MOTOR VEHICLE THEFT;;;;;4712 N 19TH PL
140950116;04/05/2014;09:15 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4376 N 18TH ST
140950117;04/05/2014;10:00 PM;5.0;SIMPLE ASSAULT;;;;;2600 W GLENDALE AV
140940014;04/04/2014;01:25 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5246 N 27TH ST
140940018;04/04/2014;02:29 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;7047 N 43RD ST #1
140940029;04/04/2014;08:34 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5027 N 37TH ST
140940030;04/04/2014;09:38 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4909 N 39TH ST
140940040;04/04/2014;11:17 AM;7.0;MOTOR VEHICLE THEFT;;;;;4975 N 31ST ST
