Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Offense 5;Location
102410098;08/29/2010;01:37 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;7318 N SUSSEX ST
102410118;08/29/2010;04:09 PM;7.0;MOTOR VEHICLE THEFT;;;;;4852 W HAMPTON AV
102410129;08/29/2010;03:59 PM;4.0;AGGRAVATED ASSAULT;;;;;5977 N 41ST ST
102410157;08/29/2010;05:54 PM;5.0;AGGRAVATED ASSAULT;;;;;4375 N 15TH ST
102410168;08/29/2010;07:42 PM;4.0;SIMPLE ASSAULT;;;;;3001 W SILVER SPRING DR #107
102410184;08/29/2010;09:21 PM;5.0;ROBBERY;;;;;4179 N 20TH ST
102410193;08/29/2010;09:56 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;4112 N 15TH ST
102400003;08/28/2010;12:32 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4687 N GREEN BAY AV
102400030;08/28/2010;02:51 AM;5.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;;4668 N 29TH ST
102400062;08/28/2010;09:31 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4956 N 19TH PL
102400084;08/28/2010;11:22 AM;5.0;MOTOR VEHICLE THEFT;;;;;4214 N 21ST ST
102400163;08/28/2010;07:46 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6173 N 39TH ST
102400187;08/28/2010;09:22 PM;5.0;SIMPLE ASSAULT;;;;;4345 N 14TH ST
102390021;08/27/2010;08:04 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;6213 N TEUTONIA AV
102390052;08/27/2010;05:34 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5921 N 41ST ST
102390067;08/27/2010;07:39 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;2801 W CUSTER AV
102390069;08/27/2010;08:36 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2400 W CAPITOL DR
102390071;08/27/2010;08:48 AM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5408 N 38TH ST
102390073;08/27/2010;07:03 AM;4.0;MOTOR VEHICLE THEFT;;;;;5230 N SHERMAN BL
102390132;08/27/2010;01:40 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4074 N TEUTONIA AV
102390141;08/27/2010;08:57 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4900 N HOPKINS ST
102390147;08/27/2010;02:59 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5710 N 41ST ST
102390154;08/27/2010;02:56 PM;5.0;AGGRAVATED ASSAULT;;;;;4355 N 27TH ST
102390159;08/27/2010;03:35 PM;;HOMICIDE;;;;;4030 W HAMPTON AV
102390180;08/27/2010;05:56 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2433 W ROOSEVELT DR
102390196;08/27/2010;07:24 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2937 W ORIOLE DR
102390217;08/27/2010;08:48 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5619 N 35TH ST
102390234;08/27/2010;10:11 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6057 N 37TH ST
102380023;08/26/2010;02:36 AM;7.0;MOTOR VEHICLE THEFT;;;;;4870 N 25TH ST
102380063;08/26/2010;10:15 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;3400 W CAPITOL DR
102380083;08/26/2010;11:58 AM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3500 W VILLARD AV
102380134;08/26/2010;02:53 PM;7.0;AGGRAVATED ASSAULT;;;;;4739 N 20TH ST
102380147;08/26/2010;05:49 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5230 N SHERMAN BL
102380151;08/26/2010;06:11 PM;5.0;ALL OTHER LARCENY;;;;;4480 N 22ND ST
102380190;08/26/2010;05:28 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5033 N 19TH ST
102380200;08/26/2010;05:15 PM;5.0;ROBBERY;BURGLARY/BREAKING AND ENTERING;;;;4544 N 24TH PL
102380210;08/26/2010;08:10 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5066 N 24TH PL
102390001;08/26/2010;09:42 PM;5.0;SIMPLE ASSAULT;;;;;1200 W FIEBRANTZ AV
102390025;08/26/2010;08:38 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4614 N TEUTONIA AV #201
102390028;08/26/2010;09:05 PM;5.0;BURGLARY/BREAKING AND ENTERING;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;2330 W ROOSEVELT DR #216
102370022;08/25/2010;05:29 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1931 W FIEBRANTZ AV
102370030;08/25/2010;08:30 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4831-A N 25TH ST
102370098;08/25/2010;03:52 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;2200 W CAPITOL DR
102370113;08/25/2010;06:04 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5466 N 42ND ST
102370133;08/25/2010;06:06 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3800 W MILL RD
102370143;08/25/2010;07:03 PM;5.0;ROBBERY;;;;;2200 W HOPE AV
102370144;08/25/2010;09:34 PM;5.0;MOTOR VEHICLE THEFT;;;;;1016 W CAPITOL DR
102380005;08/25/2010;11:37 PM;5.0;AGGRAVATED ASSAULT;;;;;4512 N 27TH ST
102380020;08/25/2010;09:31 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;3107 W FAIRMOUNT AV
102360005;08/24/2010;12:35 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6404 N 42ND ST
102360026;08/24/2010;07:05 AM;7.0;MOTOR VEHICLE THEFT;;;;;2421 W HAMPTON AV
102360073;08/24/2010;12:26 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6090 N 35TH ST
102360091;08/24/2010;02:13 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3504 W GREEN TREE RD
102360092;08/24/2010;02:03 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3706 W JUNIPER CT
102360094;08/24/2010;02:41 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5266 N 37TH ST
102360119;08/24/2010;04:23 PM;7.0;ALL OTHER LARCENY;;;;;5000 N 53RD ST
102360151;08/24/2010;07:13 PM;7.0;MOTOR VEHICLE THEFT;;;;;4800 N TEUTONIA AV
102360162;08/24/2010;06:33 PM;4.0;ROBBERY;;;;;7421 N TEUTONIA AV
102350007;08/23/2010;12:17 AM;5.0;SIMPLE ASSAULT;;;;;4534 N TEUTONIA AV #3
102350034;08/23/2010;05:57 AM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5110 W HAMPTON AV
102350041;08/23/2010;08:02 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;1979 W LAWRENCE AV
102350069;08/23/2010;11:08 AM;5.0;MOTOR VEHICLE THEFT;;;;;4113 N 13TH ST
102350074;08/23/2010;10:24 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5359 N 33RD ST
102350077;08/23/2010;11:54 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3934 W GREEN TREE RD
102350084;08/23/2010;12:14 PM;7.0;ALL OTHER LARCENY;;;;;1300 W GLENDALE AV
102350092;08/23/2010;10:42 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2234 W CAPITOL DR
102350112;08/23/2010;01:38 PM;5.0;SIMPLE ASSAULT;;;;;4538 N 26TH ST
102350128;08/23/2010;04:04 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4834 N 42ND ST
102350149;08/23/2010;05:27 PM;5.0;MOTOR VEHICLE THEFT;;;;;4250 N 21ST ST
102350176;08/23/2010;06:58 PM;5.0;MOTOR VEHICLE THEFT;;;;;4101 N 24TH PL
102350190;08/23/2010;07:47 PM;5.0;MOTOR VEHICLE THEFT;;;;;2500 W ROOSEVELT DR
102350203;08/23/2010;07:10 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2525 W FAIRMOUNT AV
102360006;08/23/2010;11:06 PM;5.0;ROBBERY;;;;;4295 N TEUTONIA AV
102340010;08/22/2010;01:09 AM;5.0;ROBBERY;;;;;4016 N 19TH ST
102340026;08/22/2010;01:48 AM;4.0;AGGRAVATED ASSAULT;;;;;5692 N 40TH ST
102340073;08/22/2010;12:25 PM;7.0;SIMPLE ASSAULT;;;;;4836 N 20TH ST
102340111;08/22/2010;02:35 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4833 W LUSCHER AV
102340128;08/22/2010;06:59 PM;4.0;SIMPLE ASSAULT;;;;;6908 N 37TH ST #1
102340142;08/22/2010;09:40 PM;4.0;AGGRAVATED ASSAULT;;;;;5527 N 38TH ST
102350003;08/22/2010;09:56 PM;5.0;SIMPLE ASSAULT;;;;;4400 N 26TH ST
102350005;08/22/2010;11:34 PM;7.0;ROBBERY;;;;;5048 N 35TH ST
102330004;08/21/2010;12:21 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4025 N 15TH ST
102330007;08/21/2010;12:09 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4061 N 15TH ST
102330043;08/21/2010;09:30 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1917 W CORNELL ST
102330080;08/21/2010;01:25 PM;4.0;AGGRAVATED ASSAULT;;;;;3824 W FLORIST AV
102330082;08/21/2010;03:07 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4927 N SHERMAN BL
102330098;08/21/2010;05:04 PM;5.0;AGGRAVATED ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4136 N 14TH ST
102330110;08/21/2010;06:07 PM;5.0;ROBBERY;;;;;4030 N 29TH ST
102330136;08/21/2010;09:09 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;2503 W ATKINSON AV
102320031;08/20/2010;03:35 AM;4.0;SIMPLE ASSAULT;;;;;6839 N DARIEN ST #4
102320062;08/20/2010;09:34 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4826 N 46TH ST
102320063;08/20/2010;09:06 AM;7.0;AGGRAVATED ASSAULT;;;;;4735 W LUSCHER AV
102320080;08/20/2010;09:49 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4163 N 15TH ST
102320090;08/20/2010;11:30 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5886 N 39TH ST
102320098;08/20/2010;01:15 PM;4.0;MOTOR VEHICLE THEFT;;;;;5230 N SHERMAN BL
102320108;08/20/2010;02:24 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5933 N 36TH ST
102320123;08/20/2010;03:36 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4060 N 26TH ST
102320127;08/20/2010;03:53 PM;5.0;MOTOR VEHICLE THEFT;;;;;4172 N 19TH PL
102320128;08/20/2010;03:54 PM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4248 N 25TH ST
102320134;08/20/2010;12:53 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4123 N 10TH ST
102320144;08/20/2010;04:33 PM;5.0;ROBBERY;;;;;4045 N 27TH ST
102320165;08/20/2010;02:02 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4100 N 16TH ST
102320175;08/20/2010;06:48 PM;7.0;SIMPLE ASSAULT;;;;;5045 N 20TH ST
102320197;08/20/2010;08:59 PM;7.0;SIMPLE ASSAULT;;;;;1738 W HAMPTON AV
102320203;08/20/2010;10:14 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5747 N 38TH ST
102290094;08/19/2010;12:00 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;6223 N TEUTONIA AV
102310069;08/19/2010;09:58 AM;5.0;ROBBERY;;;;;2300 W CAPITOL DR
102310106;08/19/2010;12:53 PM;4.0;ALL OTHER LARCENY;;;;;3714 W JUNIPER CT
102310135;08/19/2010;03:03 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;4564 N 27TH ST #3
102310150;08/19/2010;03:31 PM;4.0;ROBBERY;;;;;7242 N TEUTONIA AV
102310166;08/19/2010;01:54 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4946 N 19TH PL
102310174;08/19/2010;07:30 PM;5.0;MOTOR VEHICLE THEFT;;;;;4114 N 22ND ST
102310181;08/19/2010;08:08 PM;7.0;MOTOR VEHICLE THEFT;;;;;1820 W HAMPTON AV
102310194;08/19/2010;08:25 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;6173 N 39TH ST
102310196;08/19/2010;09:01 PM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2316 W OLIVE ST
102310217;08/19/2010;11:08 PM;4.0;AGGRAVATED ASSAULT;;;;;3000 W CARMEN AV
102310219;08/19/2010;11:51 PM;5.0;PURSE SNATCHING;;;;;2700 W CAPITOL DR
102300021;08/18/2010;01:43 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;6152 N 35TH ST #7
102300063;08/18/2010;10:21 AM;5.0;ALL OTHER LARCENY;;;;;2700 W CAPITOL DR
102300068;08/18/2010;09:57 AM;4.0;ALL OTHER LARCENY;;;;;5316 N 38TH ST
102300085;08/18/2010;11:51 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;1532 W CAPITOL DR
102300086;08/18/2010;12:27 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3715 W FLORIST AV
102300116;08/18/2010;01:55 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4510 N 23RD ST
102300119;08/18/2010;03:51 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4519 N 22ND ST
102300162;08/18/2010;06:25 PM;5.0;AGGRAVATED ASSAULT;;;;;2041 W ATKINSON AV #302
102300187;08/18/2010;07:30 PM;4.0;ALL OTHER LARCENY;;;;;5376 N 38TH ST
102300194;08/18/2010;07:45 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;1681 W COURTLAND AV
102300200;08/18/2010;08:57 PM;4.0;AGGRAVATED ASSAULT;;;;;6020 N 35TH ST #206
102300209;08/18/2010;09:42 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;DISORDERLY CONDUCT;;;;4632 W MILL RD
102300209;08/18/2010;09:42 PM;4.0;SIMPLE ASSAULT;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;4632 W MILL RD
102300220;08/18/2010;10:14 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4356 N 16TH ST
102300223;08/18/2010;10:30 PM;5.0;AGGRAVATED ASSAULT;;;;;2512 W ATKINSON AV
102560077;08/18/2010;09:50 AM;4.0;MOTOR VEHICLE THEFT;;;;;6453 N 40TH ST
102290015;08/17/2010;01:01 AM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;2601 W HAMPTON AV
102290024;08/17/2010;03:19 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5828 N 43RD ST
102290050;08/17/2010;09:44 AM;7.0;MOTOR VEHICLE THEFT;;;;;4662 N 18TH ST
102290057;08/17/2010;09:53 AM;4.0;AGGRAVATED ASSAULT;;;;;3025 W ORIOLE DR
102290074;08/17/2010;12:18 PM;7.0;ROBBERY;;;;;5191 N 51ST BL
102290076;08/17/2010;01:11 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;;4630 N 19TH ST
102290079;08/17/2010;01:19 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;3700 W CHEYENNE ST
102290122;08/17/2010;05:24 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5234 N 27TH ST
102290183;08/17/2010;09:58 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5920 N 36TH ST
102290196;08/17/2010;10:19 PM;7.0;ROBBERY;;;;;2300 W HAMPTON AV
102300017;08/17/2010;11:31 PM;4.0;ALL OTHER LARCENY;;;;;4150 W GOOD HOPE RD
102280031;08/16/2010;07:59 AM;5.0;MOTOR VEHICLE THEFT;;;;;4328 N 17TH ST
102280045;08/16/2010;10:05 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4849 N 20TH ST
102280146;08/16/2010;04:31 PM;4.0;AGGRAVATED ASSAULT;;;;;5400 N LONG ISLAND DR
102280173;08/16/2010;08:00 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;6912 N 37TH ST
102280174;08/16/2010;08:03 PM;4.0;SIMPLE ASSAULT;;;;;5862 N 38TH ST
102280175;08/16/2010;07:45 PM;4.0;ROBBERY;;;;;7170 N TEUTONIA AV
102270024;08/15/2010;01:02 AM;4.0;ROBBERY;;;;;6825 N DARIEN ST
102270039;08/15/2010;08:00 AM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;2335 W ATKINSON AV
102270092;08/15/2010;02:51 PM;5.0;MOTOR VEHICLE THEFT;;;;;2364 W ROOSEVELT DR
102270127;08/15/2010;06:09 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4128 W FLORIST AV
102270136;08/15/2010;04:00 PM;4.0;AGGRAVATED ASSAULT;;;;;6048 N HOPKINS ST
102270160;08/15/2010;08:33 PM;4.0;SIMPLE ASSAULT;;;;;3001 W SILVER SPRING DR #207
102270186;08/15/2010;10:19 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;4941 N 27TH ST
102280004;08/15/2010;09:46 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5131 N 39TH ST
102260034;08/14/2010;01:42 AM;7.0;ROBBERY;;;;;1820 W HAMPTON AV #3
102260052;08/14/2010;09:57 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;2620 W GLENDALE AV
102260090;08/14/2010;01:04 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4223 N 18TH ST
102260093;08/14/2010;02:30 PM;4.0;MOTOR VEHICLE THEFT;;;;;6702-F N TEUTONIA AV
102260102;08/14/2010;04:01 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5047 N 27TH ST
102260118;08/14/2010;06:18 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;;3120 W VILLARD AV
102260153;08/14/2010;08:36 PM;5.0;ROBBERY;;;;;4500 N 24TH ST
102260168;08/14/2010;10:32 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5919 N 39TH ST
102270006;08/14/2010;11:31 PM;7.0;AGGRAVATED ASSAULT;;;;;4522 W HAMPTON AV #207
102270103;08/14/2010;02:02 PM;4.0;MOTOR VEHICLE THEFT;;;;;6831 N DARIEN ST #1
102250020;08/13/2010;02:10 AM;5.0;MOTOR VEHICLE THEFT;;;;;1900 W FIEBRANTZ AV
102250034;08/13/2010;01:32 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;3532 W VILLARD AV
102250053;08/13/2010;07:34 AM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5235 N HOPKINS ST
102250055;08/13/2010;08:48 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4159 N 20TH ST
102250077;08/13/2010;10:58 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5865 N 38TH ST
102250082;08/13/2010;09:47 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5704 N 40TH ST
102250141;08/13/2010;04:58 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2116 W NEIL PL
102250143;08/13/2010;06:31 PM;7.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4881 N 18TH ST
102250154;08/13/2010;06:46 PM;4.0;ROBBERY;;;;;7171 N TEUTONIA AV
102250162;08/13/2010;07:40 PM;5.0;AGGRAVATED ASSAULT;;;;;2928 W ATKINSON AV
102250168;08/13/2010;08:19 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;5688 N 34TH ST
102250176;08/13/2010;09:41 PM;4.0;BURGLARY/BREAKING AND ENTERING;;;;;2102 W NEIL PL
102260014;08/13/2010;11:15 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4377 N TEUTONIA AV
102240012;08/12/2010;02:23 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4841 N 39TH ST
102240019;08/12/2010;04:01 AM;5.0;THEFT FROM MOTOR VEHICLE;;;;;4261 N 25TH ST
102240059;08/12/2010;11:38 AM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;5400 N 40TH ST
102240119;08/12/2010;04:52 PM;4.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;5315 N 39TH ST
102240121;08/12/2010;02:16 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4080 N 24TH PL
102240156;08/12/2010;08:44 PM;4.0;MOTOR VEHICLE THEFT;;;;;3801 W DOUGLAS AV
102240171;08/12/2010;08:55 PM;7.0;ROBBERY;;;;;5019 N HOPKINS ST
102250010;08/12/2010;11:06 PM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;4048 N 25TH ST #LWR
102230007;08/11/2010;12:01 AM;5.0;ROBBERY;;;;;2604 W ATKINSON AV
102230032;08/11/2010;09:39 AM;5.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;2620 W GLENDALE AV
102230071;08/11/2010;11:44 AM;5.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;;;1644 W CONGRESS ST
102230121;08/11/2010;04:53 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;;4821 N 20TH ST
102230122;08/11/2010;03:57 PM;4.0;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;TRESPASSING;;;;3724 W GOOD HOPE RD
102230133;08/11/2010;05:22 PM;4.0;SIMPLE ASSAULT;;;;;3803 W DOUGLAS AV #LWR
102230136;08/11/2010;03:52 PM;4.0;SIMPLE ASSAULT;ALL OTHER LARCENY;;;;3819 W CHEYENNE ST #2
102230137;08/11/2010;06:02 PM;5.0;ALL OTHER LARCENY;;;;;4765 N 32ND ST
102230139;08/11/2010;05:05 PM;7.0;BURGLARY/BREAKING AND ENTERING;;;;;5067 N 46TH ST
102230141;08/11/2010;03:51 PM;5.0;BURGLARY/BREAKING AND ENTERING;;;;;4485 N 25TH ST
102230165;08/11/2010;08:49 PM;5.0;ALL OTHER LARCENY;;;;;4143 N 10TH ST
102220013;08/10/2010;01:42 AM;7.0;AGGRAVATED ASSAULT;;;;;5048 N 35TH ST
