;Incident Number;Date;Time;Police District;Offense 1;Offense 2;Offense 3;Offense 4;Location;Address
86;63060134;10/02/2006;06:30 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.13204572687416, -87.95262637916093];6263 N TEUTONIA AV
87;62740010;10/01/2006;01:33 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.111878539529265, -87.95761152844942];3535 W VILLARD AV
88;62740064;10/01/2006;10:28 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.10064886372555, -87.93940061757722];4579 N 22ND ST
89;62740194;10/01/2006;11:03 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11186948268775, -87.9523512485429];3120 W VILLARD AV
90;62740195;10/01/2006;11:03 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11186948268775, -87.9523512485429];3120 W VILLARD AV
91;62740196;10/01/2006;11:03 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11186948268775, -87.9523512485429];3120 W VILLARD AV
92;62740197;10/01/2006;11:03 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11186948268775, -87.9523512485429];3120 W VILLARD AV
93;62740198;10/01/2006;11:03 PM;4.0;THEFT FROM MOTOR VEHICLE;;;;[43.11186948268775, -87.9523512485429];3120 W VILLARD AV
94;63040078;10/31/2006;10:36 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.080872489324186, -87.98489083236194];5700 W TOWNSEND ST
95;63040087;10/31/2006;11:02 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.04513658090485, -87.9691464190665];1134 N 44TH ST
96;63030090;10/30/2006;07:18 AM;7.0;BURGLARY/BREAKING AND ENTERING;THEFT FROM MOTOR VEHICLE;;;[43.07865271882408, -87.98170760517064];5531 W ROOSEVELT DR
97;63030090;10/30/2006;07:18 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07865271882408, -87.98170760517064];5531 W ROOSEVELT DR
98;63030129;10/30/2006;01:15 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07123703136361, -87.97862060646872];2867 N 52ND ST
99;63030136;10/30/2006;01:35 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.067535879776024, -87.97978682487614];2676 N 53RD ST
100;63030184;10/30/2006;04:17 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.065513274193705, -87.98251741883536];5525 W LISBON AV
101;63030266;10/30/2006;09:03 PM;7.0;THEFT FROM BUILDING;;;;[43.083414136274456, -87.9895764190665];3530 N 62ND ST #A
102;63020108;10/29/2006;11:56 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06528816763807, -87.98751810257359];2547 N 60TH ST
103;63020133;10/29/2006;12:56 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
104;63010107;10/28/2006;07:57 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.05303747879261, -87.98551297446477];5802 W WASHINGTON BL
105;63000190;10/27/2006;07:08 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06998502553523, -87.9874581503258];2803 N 60TH ST
106;62990075;10/26/2006;10:16 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07485040077331, -87.98624063979422];3049 N 59TH ST
107;62990234;10/26/2006;11:09 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;[43.03269951154118, -87.96209366472387];3822 W PARK HILL AV
108;62960124;10/23/2006;03:25 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.05862816763806, -87.9830900809335];2167 N 56TH ST
109;62950057;10/22/2006;11:45 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07125424562872, -87.98087491185314];2866 N 54TH ST
110;62930166;10/20/2006;04:41 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07220058673323, -87.97487007372014];2925 N 49TH ST
111;62920053;10/19/2006;08:36 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.075411032018174, -87.98313791927005];5602 W BURLEIGH ST
112;62920125;10/19/2006;03:44 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.036094248648354, -87.95764240251431];3515 W CLYBOURN ST
113;62910040;10/18/2006;08:40 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07259583236194, -87.98509485356932];2938 N 58TH ST
114;62910049;10/18/2006;09:24 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07018445045878, -87.97981957703836];2821 N 53RD ST
115;62910186;10/18/2006;07:12 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.06071750764604, -87.98222208090483];5516 W NORTH AV
116;62910232;10/18/2006;06:44 PM;7.0;THEFT FROM BUILDING;;;;[43.073474483841586, -87.9761812590745];5000 W CHAMBERS ST
117;62900113;10/17/2006;03:02 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.038363497114474, -88.02869358194498];9200 W WISCONSIN AV
118;62900139;10/17/2006;04:57 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03404891618098, -88.00605163200395];301 N 75TH ST
119;62890044;10/16/2006;07:44 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.06873583819032, -87.98099955150313];2737 N 54TH ST
120;62890158;10/16/2006;12:37 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03487552207279, -87.96610302844941];4124 W ST PAUL AV
121;62880151;10/15/2006;12:29 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07009282653357, -87.98514443738836];2806 N 58TH ST
122;62870060;10/14/2006;09:59 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03622946047074, -87.96465072300768];4010 W CLYBOURN ST
123;62870078;10/14/2006;12:25 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08779166804209, -88.00088938331682];7107 W BECKETT AV
124;62870082;10/14/2006;01:05 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07171345325739, -87.9897915];6200 W LOCUST ST
125;62870083;10/14/2006;10:20 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03622946047074, -87.96465072300768];4010 W. CLYBOURN
126;62870084;10/14/2006;01:16 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.046315696087476, -87.96557863200395];4115 W HIGHLAND BL
127;62870100;10/14/2006;02:38 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08865216763806, -87.9983191392173];3925 N 69TH ST
128;62870144;10/14/2006;05:46 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;;[43.06332769637595, -87.97825054120268];5120 W LISBON AV
129;62860035;10/13/2006;07:56 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.04063250349111, -87.9811938718912];842 N 54TH ST
130;62860039;10/13/2006;07:46 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03725752842077, -87.96100117055225];3741 W MICHIGAN ST #LOWER
131;62860084;10/13/2006;11:23 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.04063465087408, -87.98126905482135];845 N 54TH ST
132;62860113;10/13/2006;01:39 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08899366472389, -87.99938235356932];3958 N 70TH ST
133;62850161;10/12/2006;06:10 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.037243360811345, -88.02467438631791];560 N 90TH ST
134;62850208;10/12/2006;10:59 PM;7.0;THEFT FROM MOTOR VEHICLE;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY;;[43.08273039745507, -87.99816468218036];6860 W APPLETON AV #5
135;62860011;10/12/2006;11:23 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.0351739686364, -88.02752805871648];405 N 92ND ST
136;62840070;10/11/2006;10:20 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.03377053318129, -87.96180116472387];3812 W MT VERNON AV
137;62840084;10/11/2006;11:10 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08705464250688, -87.99889588331682];3847 N 70TH ST
138;62840092;10/11/2006;11:42 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04949749321933, -87.98218890452421];5434 W VLIET ST
139;62840117;10/11/2006;01:32 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.02758700000001, -88.00715441517136];434 S 76TH ST
140;62830063;10/10/2006;09:44 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.070364450458754, -87.9798175226497];2825 N 53RD ST
141;62830185;10/10/2006;06:13 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.08173113627447, -87.98449637520942];3438 N 57TH ST
142;62820119;10/09/2006;01:47 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.02513916763806, -87.99121857372015];639 S 63RD ST
143;62810016;10/08/2006;12:22 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.069995974464774, -87.98323585688755];2808 N 56TH ST #UPPER
144;62810076;10/08/2006;09:45 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.033199930607694, -88.00715588631792];200 N 76TH ST #2
145;62810182;10/08/2006;06:38 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.055228805541994, -87.97464511244767];1900 N 49TH ST
146;62800052;10/07/2006;09:16 AM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03658445521043, -87.98649157747997];5930 W BLUE MOUND RD
147;62800201;10/07/2006;11:05 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.069563838190334, -87.98213960646872];2773 N 55TH ST
148;62790070;10/06/2006;09:51 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.04793599999999, -87.97139962089544];1317 N 46TH ST
149;62790086;10/06/2006;10:47 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06890586372555, -87.97986005539828];2741 N 53RD ST
150;62790104;10/06/2006;12:14 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0891017485429, -88.00059488631791];3964 N 71ST ST
151;62780185;10/05/2006;08:11 PM;3.0;THEFT FROM MOTOR VEHICLE;;;;[43.03868548066852, -87.95978002553522];3601 W WISCONSIN AV
152;62770033;10/04/2006;06:23 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.08769912980943, -88.00213952278747];7236 W APPLETON AV #6MKE
153;62770053;10/04/2006;09:11 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07224558673323, -87.98092910646872];2923 N 54TH ST
154;62770077;10/04/2006;11:29 AM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.038911973541886, -87.97003879189012];4500 W WISCONSIN AV
155;62770093;10/04/2006;01:06 PM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.0713540313636, -87.97862060646872];2875 N 52ND ST
156;62770118;10/04/2006;02:27 PM;3.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.038628339623656, -87.9604254139252];3715 W WISCONSIN AV
157;62770149;10/04/2006;04:46 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.087847616971665, -88.00256779949778];7255 W APPLETON AV
158;62760041;10/03/2006;08:16 AM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.06806686553552, -87.97873156197292];5200 W CENTER ST
159;62740025;10/01/2006;03:45 AM;7.0;THEFT FROM MOTOR VEHICLE;;;;[43.07604249708581, -87.97599436078269];3134 N 50TH ST
160;62740096;10/01/2006;01:54 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.07093086372555, -87.98096060646873];2849 N 54TH ST
161;62740149;10/01/2006;06:09 PM;7.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.086668966871926, -87.99581613427111];3822 N 67TH ST
162;63040129;10/31/2006;01:45 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[42.97566653427779, -88.00823097879261];3777 S 76TH ST
163;63040181;10/31/2006;05:45 PM;6.0;THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES;;;;[43.0028815160561, -87.96191645572411];3811 W LINCOLN AV
